EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4006021006225,19.99,B002NGY8O8,"#9.703, (Sport & Freizeit)",-6.28 ,"-33,06 %"
'4006021007376,13.99,B003Z6QF0U,"#31.842, (Sport & Freizeit)",-5.59 ,"-45,78 %"
'4006021009516,43.99,B00F4CJ3CA,"#40.960, (Sport & Freizeit)",-4.50 ,"-449,87 %"
'888392601773,123.99,B0BXNQKB72,-,-23.48 ,"-17,57 %"
'4030572102990,24.99,B00GUP5HNE,"#3.109, (Sport & Freizeit)",-4.87 ,"-19,74 %"
'4030572001279,23.99,B0010AIAEM,"#94.649, (Sport & Freizeit)",-5.19 ,"-15,82 %"
'4030572103584,83.99,B00TWVRJ8E,"#279.881, (Sport & Freizeit)",-11.16 ,"-14,42 %"
'4030572001156,9.99,B001DGEOXY,"#30.643, (Sport & Freizeit)",-0.33 ,"-2,19 %"
'4030572104550,81.99,B078R5T6DM,"#279.114, (Sport & Freizeit)",-11.32 ,"-14,15 %"
'4030572105687,44.99,B08M5292Z7,"#12.187, (Sport & Freizeit)",-6.98 ,"-14,82 %"
'4018861001766,32.99,B001DGEO5C,"#49.976, (Sport & Freizeit)",-8.96 ,"-27,15 %"
'4030572002313,83.99,B0011DTVTQ,"#207.410, (Sport & Freizeit)",-10.42 ,"-13,91 %"
'4030572002320,97.99,B0011DXQB0,"#64.125, (Sport & Freizeit)",-11.51 ,"-13,29 %"
'4030572101252,54.99,B001VRKRSG,"#93.089, (Sport & Freizeit)",-9.33 ,"-18,41 %"
'4035849074468,99.99,B07RV3YW61,"#531.955, (Sport & Freizeit)",-13.38 ,"-25,44 %"
'4035849087710,84.99,B0B46M8328,"#973.460, (Baumarkt)",-17.14 ,"-17,75 %"
'7615523369263,41.99,B09FK7RFTP,"#465.920, (Sport & Freizeit)",-6.64 ,"-11,26 %"
'4018861011307,22.99,B009OLQ3M0,"#333.030, (Sport & Freizeit)",-4.42 ,"-441,64 %"
'7615523402083,139.99,B09G1YDVYX,-,-33.02 ,"-19,06 %"
'7615523369300,41.99,B09FK4XFJP,"#512.764, (Sport & Freizeit)",-5.06 ,"-506,33 %"
'4710069703236,36.99,B096YN49CP,"#320.315, (Sport & Freizeit)",-4.62 ,"-462,11 %"
'886798015132,7.99,B07HGQF89J,"#111.549, (Sport & Freizeit)",-1.93 ,"-14,93 %"
'886798004662,9.99,B01MA6SYK5,"#66.018, (Sport & Freizeit)",-2.38 ,"-31,73 %"
'886798002415,34.99,B01LA5FCJ2,"#10.093, (Sport & Freizeit)",-9.18 ,"-28,69 %"
'886798004563,30.99,B01LA5F9X6,-,-7.62 ,"-27,27 %"
'886798004655,42.99,B01LA5FFS0,"#77.508, (Sport & Freizeit)",-9.35 ,"-22,82 %"
'886798014920,11.99,B07HGT56Y4,"#29.363, (Sport & Freizeit)",-5.86 ,"-39,35 %"
'884603924754,54.99,B09JPCKL3W,"#427.134, (Sport & Freizeit)",-16.99 ,"-19,11 %"
'884603797136,79.99,B084X8K5DL,-,-16.69 ,"-12,29 %"
'884603796894,61.99,B084WQX27B,"#839.544, (Sport & Freizeit)",-13.92 ,"-12,79 %"
'4712878755161,2599.99,B0BDD9SQBS,-,-7.88 ,"-31,87 %"
'884603664667,61.99,B08PZ5P9KZ,-,-9.47 ,"-14,58 %"
'4712511823653,29.99,B004BUG4AU,"#37.510, (Sport & Freizeit)",-4.84 ,"-13,67 %"
'8020775029763,22.99,B075YHLW25,"#73.183, (Sport & Freizeit)",-5.12 ,"-20,56 %"
'8020775029787,22.99,B075YH4Z76,"#29.424, (Sport & Freizeit)",-5.39 ,"-26,95 %"
'8020775035535,19.99,B07ZJXMSPR,-,-6.76 ,"-33,83 %"
'888392601896,123.99,B0BXQ2KWLL,"#671.677, (Fashion)",-4.42 ,"-441,71 %"
'888392563620,134.99,B09GBPVN6P,"#60.005, (Fashion)",-25.46 ,"-17,45 %"
'7029775530058,129.99,B00QS1SVYM,"#52.161, (Sport & Freizeit)",-21.46 ,"-20,65 %"
'4036823110004,102.99,B000NUTPJ4,"#237.461, (Sport & Freizeit)",-11.77 ,"-12,53 %"
'4030572106295,94.99,B094BH2JS9,"#19.664, (Sport & Freizeit)",-11.37 ,"-10,33 %"
'4030572105090,92.99,B07KGR4S72,"#59.284, (Sport & Freizeit)",-10.71 ,"-12,35 %"
'4710069684962,36.99,B07PLPXRQY,-,-8.23 ,"-18,62 %"
'4043197352572,83.99,B09BFFFQC5,"#56.902, (Sport & Freizeit)",-14.84 ,"-20,08 %"
'4043197347554,83.99,B0999JYP2C,"#223.842, (Sport & Freizeit)",-7.60 ,"-759,75 %"
'4043197347530,119.99,B0999J277Z,"#311.053, (Sport & Freizeit)",-19.87 ,"-23,13 %"
'888392589576,134.99,B0BGSN6FFN,"#1.216.578, (Fashion)",-4.65 ,"-465,33 %"
'4250589465554,16.99,B075GXDZ8M,"#300.913, (Sport & Freizeit)",-3.14 ,"-314,04 %"
'7615523394135,122.99,B09G1XNZBS,-,-37.61 ,"-18,36 %"
'4712511826524,11.99,B005EP95ZC,"#53.098, (Sport & Freizeit)",-4.61 ,"-33,40 %"
'4710069706282,14.99,B09P19F564,"#163.630, (Sport & Freizeit)",-5.15 ,"-26,88 %"
'4250450721062,22.99,B07HS3SBNN,"#164.266, (Sport & Freizeit)",-6.17 ,"-25,78 %"
'5037835951004,26.99,B001C4N95Q,"#23.289, (Sport & Freizeit)",-8.98 ,"-27,07 %"
'4018861000837,7.99,B00138O8E2,-,-3.10 ,"-87,32 %"
'4028017532204,46.99,B07K7G2C6Y,"#43.766, (Elektronik & Foto)",-7.98 ,"-19,01 %"
'4028017528047,67.99,B0BBVVBJ5S,"#121.288, (Elektronik & Foto)",-18.82 ,"-26,81 %"
'7640357494799,57.99,B09ZPV6HDN,"#663.459, (Sport & Freizeit)",-7.59 ,"-758,84 %"
'7640454289380,61.99,B08VR9YV81,"#163.090, (Sport & Freizeit)",-7.59 ,"-758,85 %"
'641300165701,21.99,B08J845M8Z,"#125.787, (Sport & Freizeit)",-6.05 ,"-31,86 %"
'3701122057923,44.99,B0BH2RMY7G,-,-13.19 ,"-22,54 %"
'4018861013349,66.99,B00ND8O4IK,"#334.586, (Sport & Freizeit)",-8.07 ,"-807,44 %"
'4018861015497,87.99,B094V6QD4Q,"#464.286, (Sport & Freizeit)",-8.77 ,"-877,43 %"
'4018861016371,68.99,B09M8KM73L,"#526.752, (Sport & Freizeit)",-15.68 ,"-21,25 %"
'8020775012635,11.5,B002P7HGEO,"#238.588, (Sport & Freizeit)",-4.32 ,"-432,10 %"
'4710069706220,9.99,B09RDZ6JLP,"#204.039, (Sport & Freizeit)",-0.53 ,"-3,83 %"
'888392488411,77.99,B0886T2KDW,"#1.341.712, (Fashion)",-16.62 ,"-13,51 %"
'888392589521,134.99,B0BGSPCZJ8,"#5.641.198, (Fashion)",-25.93 ,"-17,40 %"
'853988006416,566.99,B07FJW6S3B,"#261.179, (Sport & Freizeit)",-11.99 ,"-1.199,09 %"
'4250450715733,8.99,B073FRD8DW,"#40.940, (Sport & Freizeit)",-0.35 ,"-3,50 %"
'4052285992002,79.99,B081B2TLD5,"#42.813, (Sport & Freizeit)",-12.15 ,"-14,64 %"
'4713250842790,19.99,B07Y8MZV2P,"#705.795, (Sport & Freizeit)",-6.55 ,"-23,46 %"
'4713250842783,30.99,B081Q51D7W,"#687.710, (Sport & Freizeit)",-9.49 ,"-18,52 %"
'4021834069021,32.99,B001EICWZI,"#244.728, (Sport & Freizeit)",-9.63 ,"-31,34 %"
'9328389028974,39.99,B08KZJ9KHZ,"#132.666, (Sport & Freizeit)",-4.10 ,"-409,57 %"
'7640357491484,68.99,B0BVB81NCX,"#305.384, (Sport & Freizeit)",-8.57 ,"-857,08 %"
'7640454285375,77.99,B09ZQ3CTKX,-,-14.65 ,"-20,35 %"
'7640171494852,35.99,B077YDZ5NX,"#12.689, (Sport & Freizeit)",-7.59 ,"-758,71 %"
'7640171494647,74.99,B07GSP4734,"#91.939, (Sport & Freizeit)",-13.41 ,"-25,15 %"
'7640357491880,44.99,B09Z2SJTWK,"#552.110, (Sport & Freizeit)",-9.47 ,"-947,12 %"
'7640171495415,59.99,B077Y83TQ2,"#39.369, (Sport & Freizeit)",-7.58 ,"-758,46 %"
'7640166560081,61.99,B0198GCWH0,"#118.877, (Sport & Freizeit)",-7.59 ,"-759,01 %"
'7640454289359,129.99,B09V3DNNHT,-,-8.96 ,"-896,08 %"
'7640171497860,48.99,B077PVLB22,"#222.562, (Sport & Freizeit)",-7.64 ,"-763,83 %"
'7640191010797,80.99,B0C74Q58WY,-,-17.55 ,"-18,67 %"
'7640158959527,38.99,B016SDGUN8,"#12.689, (Sport & Freizeit)",-11.60 ,"-27,47 %"
'888392606136,127.99,B0BXX3HR52,"#1.809.226, (Fashion)",-22.05 ,"-18,03 %"
'850027128153,59.99,B0BPGSHH3Y,"#299.115, (Sport & Freizeit)",-11.73 ,"-15,64 %"
'850934007848,67.99,B08ZLVTW6C,-,-6.42 ,"-7,55 %"
'850934007916,67.99,B08ZLX728B,"#730.955, (Elektronik & Foto)",-11.76 ,"-14,90 %"
'4250450728948,14.99,B0BJPTL5ZH,-,-16.04 ,"-72,89 %"
'4018861015480,99.99,B08NK1YRB6,"#389.474, (Sport & Freizeit)",-8.04 ,"-803,99 %"
'858953003315,63.99,B00DR7CDU8,"#391.444, (Sport & Freizeit)",-10.49 ,"-13,99 %"
'4712806002831,114.99,B07QQTPDMB,"#559.873, (Sport & Freizeit)",-18.76 ,"-13,23 %"
'4052285991968,57.99,B07WHTJY39,"#62.619, (Sport & Freizeit)",-9.75 ,"-15,95 %"
'4028017531412,31.99,B01HJ63KKE,"#21.286, (Elektronik & Foto)",-8.38 ,"-20,97 %"
'4028017528269,23.99,B0B74W76GK,"#18.255, (Elektronik & Foto)",-7.14 ,"-23,82 %"
'3420587052013,19.99,B0773GB2FC,"#183.184, (Sport & Freizeit)",-4.50 ,"-18,99 %"
'3420587052518,22.99,B0773JNX65,"#95.064, (Sport & Freizeit)",-4.56 ,"-17,67 %"
'4250311373577,11.99,B01LZBU22P,"#59.668, (Sport & Freizeit)",-5.34 ,"-33,47 %"
'5400974013429,69.99,B09XSTHDM1,"#91.837, (Sport & Freizeit)",-15.88 ,"-18,99 %"
'5400974014501,33.99,B09XSWGBQ5,-,-12.00 ,"-30,01 %"
'5400974005608,116.99,B09XSWFHVV,-,-21.20 ,"-15,71 %"
'5400974003338,159.99,B09XSCRHP9,"#684.223, (Sport & Freizeit)",-37.87 ,"-18,84 %"
'7325549929654,95.99,B09FTKJ61F,"#309.950, (Sport & Freizeit)",-21.07 ,"-16,46 %"
'888392602787,134.99,B0BXPXQKM9,-,-25.78 ,"-17,42 %"
'7325549972780,64.99,B08NP2JRSH,"#62.776, (Sport & Freizeit)",-11.82 ,"-26,87 %"
'7325549967601,64.99,B08ZYL4K9Z,"#3.653, (Sport & Freizeit)",-14.41 ,"-20,76 %"
'4046068574615,76.99,B089SZ5FY9,"#21.625, (Sport & Freizeit)",-14.77 ,"-19,83 %"
'641300146762,20.99,B00AWBFVEW,"#342.178, (Sport & Freizeit)",-4.42 ,"-441,82 %"
'641300162588,20.99,B07FKQBQTT,"#473.400, (Sport & Freizeit)",-5.06 ,"-16,89 %"
'641300161970,159.99,B077J7NVQR,"#777.616, (Sport & Freizeit)",-41.11 ,"-19,79 %"
'641300162601,23.99,B07FMFQV8C,"#205.593, (Sport & Freizeit)",-7.09 ,"-24,36 %"
'641300162595,23.99,B07FKHHH29,"#205.593, (Sport & Freizeit)",-6.70 ,"-23,03 %"
'4043197335056,59.99,B084PPMWYX,"#235.850, (Sport & Freizeit)",-11.10 ,"-14,45 %"
'4035849076493,74.99,B089XX7L2B,"#909.492, (Sport & Freizeit)",-20.63 ,"-15,75 %"
'4035849082777,76.99,B09NTTN9FG,"#624.788, (Sport & Freizeit)",-14.84 ,"-20,05 %"
'4035849090048,54.99,B09M8S35M1,"#405.805, (Sport & Freizeit)",-14.01 ,"-21,19 %"
'4035849075526,53.99,B07GBC7GGZ,"#8.880, (Sport & Freizeit)",-12.78 ,"-23,79 %"
'4035849079609,37.99,B07Z85847B,"#188.029, (Sport & Freizeit)",-10.63 ,"-32,36 %"
'4035849084726,43.99,B092MP6RXT,"#19.342, (Sport & Freizeit)",-11.89 ,"-26,39 %"
'4035849097238,160.99,B0BLZGPMBG,-,-32.62 ,"-19,19 %"
'4036638090188,52.99,B07HRSMG8B,"#37.260, (Sport & Freizeit)",-12.03 ,"-26,74 %"
'655586382462,59.99,B08LHJ9Q2X,"#940.981, (Sport & Freizeit)",-15.61 ,"-16,51 %"
'4052285882402,97.99,B07R35SCTN,"#45.695, (Sport & Freizeit)",-20.27 ,"-19,51 %"
'4052285962357,86.99,B081B1RPMJ,"#146.679, (Sport & Freizeit)",-10.62 ,"-12,36 %"
'4052285962333,86.99,B081B21X4J,"#541.923, (Fashion)",-16.95 ,"-18,83 %"
'4712511840391,18.99,B078XQN4JP,"#307.801, (Sport & Freizeit)",-4.65 ,"-29,05 %"
'4712511840407,18.99,B078XQBRQM,"#40.151, (Sport & Freizeit)",-4.88 ,"-28,71 %"
'4710069703038,51.99,B099FK8LZ4,"#85.625, (Sport & Freizeit)",-5.63 ,"-9,88 %"
'3420586600604,24.99,B09F9XRGFM,"#350.210, (Sport & Freizeit)",-6.24 ,"-18,14 %"
'888392590701,134.99,B0BGSRTBL4,"#5.641.198, (Fashion)",-5.03 ,"-502,57 %"
'4046068567389,53.99,B089SWV4LM,"#26.426, (Sport & Freizeit)",-8.27 ,"-826,74 %"
'4046068575216,62.99,B089SVXNWR,"#26.426, (Sport & Freizeit)",-13.95 ,"-23,85 %"
'4046068592794,56.99,B095WCKT87,"#26.426, (Sport & Freizeit)",-12.07 ,"-30,17 %"
'4046068566115,56.99,B089SWXV98,"#26.426, (Sport & Freizeit)",-8.27 ,"-826,65 %"
'4015731047145,449.99,B0BJL7GWLX,-,-49.68 ,"-10,35 %"
'4015731044298,299.99,B0BJL7T27B,-,-254.44 ,"-25.443,97 %"
'4046068509242,62.99,B0755N2CTC,"#50.181, (Sport & Freizeit)",-8.27 ,"-826,67 %"
'4046068592763,53.99,B095WFDPD3,"#26.426, (Sport & Freizeit)",-12.86 ,"-26,80 %"
'3420582506009,9.99,B08MWNG7ZQ,"#42.047, (Sport & Freizeit)",-2.11 ,"-21,15 %"
'8055186668669,84.99,B08YRHY2BT,"#1.229.983, (Baumarkt)",-17.42 ,"-17,68 %"
'4018861013707,25.99,B01N18UJJH,"#319.757, (Elektronik & Foto)",-6.96 ,"-26,88 %"
'7640357494188,48.99,B09RFDDGL3,"#142.820, (Sport & Freizeit)",-11.88 ,"-26,40 %"
'888392540348,142.99,B08WJYDQZL,"#523.482, (Fashion)",-26.49 ,"-17,31 %"
'888392540331,152.99,B08WJYSN7P,"#268.721, (Fashion)",-23.81 ,"-17,71 %"
'7640128777328,48.99,B0851DZZV3,"#459.064, (Sport & Freizeit)",-11.94 ,"-26,53 %"
'7640191010773,87.99,B0BVB9TNV7,-,-16.83 ,"-19,38 %"
'4046051114637,56.99,B08HT4KG2R,"#45.485, (Sport & Freizeit)",-13.77 ,"-22,74 %"
'4046051114705,59.99,B08HT42TXG,"#80.248, (Sport & Freizeit)",-9.49 ,"-16,42 %"
'4046051114798,59.99,B08HT455GT,"#13.021, (Sport & Freizeit)",-7.70 ,"-14,54 %"
'4046051114620,43.99,B08HT59F4S,"#91.597, (Sport & Freizeit)",-7.53 ,"-752,70 %"
'4046051119434,5.99,B08JQZHLS1,"#49.056, (Sport & Freizeit)",-1.79 ,"-25,67 %"
'4046051119410,10.99,B08JQW4GZW,"#45.931, (Sport & Freizeit)",-1.01 ,"-6,79 %"
'4712511840438,41.99,B078XR9KX7,"#79.590, (Sport & Freizeit)",-5.56 ,"-12,93 %"
'4046068575346,34.99,B089SVPCNC,"#105.762, (Sport & Freizeit)",-11.77 ,"-26,43 %"
'4046068575285,34.99,B089SW83D4,"#105.762, (Sport & Freizeit)",-10.71 ,"-31,51 %"
'4046068575315,41.99,B089SWVNN4,"#105.762, (Sport & Freizeit)",-9.31 ,"-46,56 %"
'4046068575261,39.99,B089SW2NCB,"#56.368, (Sport & Freizeit)",-11.36 ,"-28,41 %"
'4036823430010,94.99,B00FGSQ3JS,"#195.462, (Sport & Freizeit)",-11.30 ,"-13,51 %"
'716736745763,101.99,B0B1RSGC2R,"#94.104, (Sport & Freizeit)",-23.79 ,"-16,05 %"
'3420584771016,9.99,B076DD2F9P,"#3.574, (Sport & Freizeit)",-1.21 ,"-12,07 %"
'3420584770019,9.99,B076DFXLZ6,"#3.574, (Sport & Freizeit)",-1.20 ,"-12,06 %"
'7615523093571,66.99,B08HRHWPQ9,"#539.552, (Sport & Freizeit)",-13.99 ,"-21,12 %"
'7615523093694,77.99,B08HRGDS6W,"#442.663, (Sport & Freizeit)",-17.63 ,"-17,29 %"
'4062218269590,56.99,B09JZP7NPT,"#199.493, (Sport & Freizeit)",-11.12 ,"-21,81 %"
'4052285882440,17.99,B07QXRBJ1Y,"#121.449, (Sport & Freizeit)",-6.64 ,"-30,19 %"
'4712511831955,11.99,B00ATP3D8W,"#161.323, (Sport & Freizeit)",-5.13 ,"-51,35 %"
'4712511831948,14.99,B00ATP3DP0,"#69.261, (Sport & Freizeit)",-4.00 ,"-399,52 %"
'5037835768008,11.99,B017BNWK1U,"#7.096, (Sport & Freizeit)",-5.60 ,"-30,22 %"
'4712511823776,18.99,B004BUCKVM,"#59.237, (Sport & Freizeit)",-4.88 ,"-28,73 %"
'4712511823790,14.99,B004BUCKCG,"#139.036, (Sport & Freizeit)",-5.46 ,"-546,24 %"
'4712511831771,29.99,B00ATP3K7G,"#20.651, (Sport & Freizeit)",-5.42 ,"-541,57 %"
