EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'4712511824957,5.99,B00320QMH0,"#24.226, (Sport & Freizeit)",-7.57 ,"-757,42 %"
'8015190268101,47.99,B08Y55P2XX,"#877.903, (Sport & Freizeit)",-8.59 ,"-16,25 %"
'7325549898028,55.99,B0BFD54V2Z,"#233.870, (Fashion)",-51.69 ,"-5.169,05 %"
'6009699105311,49.99,B08MQPDFZT,"#336.570, (Auto & Motorrad)",-15.58 ,"-31,17 %"
'4003692302519,102.99,B08H5PY2LG,"#132.001, (Sport & Freizeit)",-24.05 ,"-23,35 %"
'7318573507363,82.99,B08YNGCTS8,-,-3.03 ,"-2,87 %"
'8022530025362,24.99,B08KZS9P2L,"#354.391, (Sport & Freizeit)",-10.31 ,"-41,24 %"
'9006063923806,79.99,B09WTDC14Q,"#870.711, (Fashion)",-71.49 ,"-7.149,48 %"
'0768686448430,61.99,B09QQJ6QKQ,-,-14.39 ,"-23,74 %"
'4031381003010,232.99,B08L6PTD57,"#127.894, (Sport & Freizeit)",-19.77 ,"-7,41 %"
'4003318888212,59.99,B0BF69557R,"#6.844, (Sport & Freizeit)",0.43 ,"0,51 %"
'8022530013680,42.99,B07F7NJJTW,"#165.334, (Sport & Freizeit)",-43.21 ,"-4.321,33 %"
'4026495778985,1.99,B015DJTAJY,"#482.804, (Sport & Freizeit)",-3.19 ,"-160,27 %"
'8022530025355,29.99,B08KFKMSJN,"#81.475, (Sport & Freizeit)",-9.30 ,"-31,02 %"
'7630472645350,38.99,B08JZ9KHZ9,-,6.79 ,"11,24 %"
'0768686243097,101.99,B081F799QQ,"#4.684.267, (Fashion)",-20.81 ,"-20,40 %"
'8059175343346,56.99,B093R1WQKN,"#4.059.979, (Fashion)",-11.74 ,"-20,60 %"
'8059175373428,82.99,B09FS4ZSHQ,"#1.008.100, (Auto & Motorrad)",-19.01 ,"-22,90 %"
'3661465211416,41.99,B09RJDC5FZ,-,6.35 ,"9,10 %"
'0191972779954,47.99,B0B3SGC5QG,"#1.665.544, (Fashion)",6.34 ,"8,81 %"
'7325549899155,79.99,B0BFD92P3J,"#446.499, (Fashion)",-26.78 ,"-40,49 %"
'5420078879950,47.99,B08N4ZRLLC,"#576.561, (Sport & Freizeit)",-17.14 ,"-37,70 %"
'8055528219672,48.99,B07S5J6LXT,"#2.606.962, (Fashion)",-7.00 ,"-12,69 %"
'8015190276724,64.99,B09STX1JRV,"#255.118, (Sport & Freizeit)",-61.42 ,"-6.141,97 %"
'8017732539816,240.99,B085H8S5Y1,-,-210.15 ,"-21.014,95 %"
'8033637977287,82.99,B07PRN3NNL,"#729.694, (Sport & Freizeit)",-12.77 ,"-13,44 %"
'0054917361488,103.99,B08TYKTQLG,-,-25.71 ,"-25,71 %"
'0655586382363,131.99,B08P6SYMTZ,-,-12.05 ,"-7,93 %"
'0768686475306,54.99,B09DLB422H,"#532.359, (Sport & Freizeit)",7.71 ,"8,95 %"
