EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'0841269187718,27.99,B09M1QL5X9,-,-13.31 ,"-68,40 %"
'5708486006831,26.99,B07MFZG5VP,"#6.526, (Fashion)",-25.90 ,"-2.590,04 %"
'0887202382741,21.99,B09SPLMK9F,"#33.671, (Auto & Motorrad)",-6.24 ,"-26,93 %"
'4062218421288,12.99,B09WYWP6J4,"#5.409, (Sport & Freizeit)",-6.73 ,"-51,85 %"
'0768686405457,14.99,B08GH3WQPD,"#211.972, (Fashion)",-5.37 ,"-35,80 %"
'5708486007692,8.99,B07MZD3GXT,"#2.771, (Fashion)",-10.10 ,"-1.009,93 %"
'0191361259241,23.99,B099SFXN5V,"#453.318, (Auto & Motorrad)",2.41 ,"6,19 %"
'8059175164217,7.99,B084LHFG3K,"#4.011.026, (Fashion)",4.57 ,"19,73 %"
'4550170153007,18.99,B09SNRMGJC,-,-18.53 ,"-1.852,50 %"
'4046068610405,27.99,B09V5KM546,"#57.493, (Auto & Motorrad)",-7.43 ,"-26,55 %"
'0841269186438,28.99,B09M22DSD5,-,0.08 ,"0,20 %"
'8059175886287,23.99,B09HGVJY65,"#5.655.638, (Fashion)",-7.81 ,"-31,52 %"
'4065901035229,47.99,B0BWVQYBP3,"#122.439, (Sport & Freizeit)",-15.67 ,"-36,74 %"
'0196178085656,12.99,B0BGPG1FB3,-,-5.02 ,"-35,86 %"
'4065901032365,13.99,B0BWS6Z142,"#2.780.901, (Fashion)",-6.89 ,"-49,22 %"
'5708486000839,18.99,B06XJCSKMF,"#64.667, (Fashion)",-6.61 ,"-34,80 %"
'0191234827317,16.99,B09NCLRDJM,-,-8.06 ,"-50,69 %"
'5708486001188,27.99,B06XJDRYZ5,"#161.042, (Fashion)",-7.96 ,"-28,43 %"
'0887202380228,19.99,B09SPNG7X5,"#226.903, (Auto & Motorrad)",-7.96 ,"-46,04 %"
'5034948135512,21.99,B08YKD8WQ9,"#299.747, (Sport & Freizeit)",-3.17 ,"-11,87 %"
'5708486015376,24.99,B08THYDZYX,"#350.818, (Fashion)",1.59 ,"4,17 %"
'4065901013081,19.99,B09PH1VB73,"#4.673.265, (Fashion)",-2.28 ,"-8,15 %"
'0768686497346,16.99,B09DL7ZSPX,-,-0.10 ,"-0,39 %"
'4021574163102,20.99,B009PZH1YY,"#129.771, (Fashion)",-6.25 ,"-29,79 %"
'3663926001697,9.99,B072LD8KZ2,"#912.562, (Fashion)",1.08 ,"5,66 %"
'8059175164514,9.99,B084LK3LTY,"#5.107.416, (Fashion)",-3.14 ,"-18,54 %"
'0887202380273,21.99,B09TZYL5BM,"#224.590, (Auto & Motorrad)",-1.29 ,"-4,38 %"
'0191361259166,21.99,B099SJSB8D,-,3.77 ,"10,00 %"
'0887202288456,18.99,B084Q66N2D,"#123.149, (Auto & Motorrad)",9.45 ,"22,89 %"
'8055528343735,9.99,B08RLRLMRT,"#621.017, (Fashion)",1.13 ,"6,27 %"
'4062218532458,8.99,B0BLH9TPVF,"#42.773, (Fashion)",-4.44 ,"-49,39 %"
'8059175164194,8.99,B084LH35MD,"#4.011.026, (Fashion)",-2.63 ,"-18,83 %"
'5055939929231,36.99,B072TNT1QD,"#415.765, (Fashion)",-33.64 ,"-3.364,19 %"
'0191972703263,23.99,B09PTD3QCQ,-,-2.04 ,"-6,60 %"
'8050949060438,26.99,B086VRRMLY,-,1.87 ,"4,39 %"
'5055754428315,29.99,B07R5QBW2R,"#524.251, (Fashion)",-19.37 ,"-126,18 %"
'8033637946184,28.99,B07GZP5JQS,"#197.911, (Sport & Freizeit)",8.64 ,"15,07 %"
'0887202349447,24.99,B09G6FT9SB,-,3.82 ,"9,44 %"
'8059175164255,8.99,B084LHBZP9,"#2.266.804, (Fashion)",6.14 ,"23,02 %"
'0196261006551,33.99,B09MSQX7HJ,-,5.07 ,"9,21 %"
'4065901034758,29.99,B0BWVMPC7S,"#296.596, (Fashion)",-9.09 ,"-30,05 %"
'5034948134973,13.99,B08YKCP8KQ,"#1.706.367, (Fashion)",-0.92 ,"-4,53 %"
'5708486018063,12.99,B09RWXMHNQ,"#3.990, (Fashion)",-0.79 ,"-3,77 %"
'4044791709700,18.99,B09Q318C7Y,"#253.755, (Sport & Freizeit)",-19.56 ,"-1.956,43 %"
'7630472692460,19.99,B0BFRK5N8J,-,-20.49 ,"-2.048,73 %"
'7630472688128,58.99,B0BGN9FQBT,-,-0.97 ,"-1,25 %"
'8050703096031,9.99,B08KGT6Z29,-,1.67 ,"8,33 %"
'4550170758196,22.99,B08W4YVFTR,-,-3.76 ,"-13,45 %"
'8030819260694,8.99,B0863X4YRL,"#612.156, (Fashion)",5.49 ,"21,79 %"
'4017912176064,14.99,B0013O725S,"#19.482, (Fashion)",-5.35 ,"-35,66 %"
'0656654001377,17.99,B000NOTQ7Q,-,-4.48 ,"-22,52 %"
'5055939954219,18.99,B07P9CGGTX,"#4.347.343, (Fashion)",-19.57 ,"-1.956,75 %"
'5708486006787,31.99,B07MSYGPWR,"#6.525, (Fashion)",-8.04 ,"-25,14 %"
'0768686082580,9.99,B0769ZJMBD,"#2.548.048, (Fashion)",-5.24 ,"-52,46 %"
'8059175959301,49.99,B09XJN75H9,-,-47.39 ,"-4.739,20 %"
'0841269187855,29.99,B09M21HMCH,-,-12.70 ,"-50,83 %"
'5708486015055,35.99,B08THTH4YZ,"#6.525, (Fashion)",-8.64 ,"-24,00 %"
'8030819255867,17.99,B09L6PHMYK,"#2.061.510, (Fashion)",3.89 ,"11,27 %"
'0768686309168,28.99,B0816R3B13,"#560.468, (Fashion)",-11.55 ,"-48,10 %"
'5708486006893,14.99,B07MFZG5XC,"#31.486, (Fashion)",-15.15 ,"-1.515,01 %"
'0194626399232,21.99,B08XB7Z7T5,"#2.630.797, (Fashion)",-4.30 ,"-16,56 %"
'0191972758676,13.99,B0B3SG3QQT,-,-14.32 ,"-1.431,67 %"
'0191972666056,24.99,B09NQNQ6DL,-,4.37 ,"9,51 %"
'4550170152321,24.99,B09SNYD1S3,-,-1.33 ,"-4,02 %"
'0193517735999,11.99,B0B4YTX2SG,-,-0.09 ,"-0,48 %"
'5034948135031,13.99,B08YKD9D9G,"#1.683.022, (Fashion)",-0.92 ,"-4,57 %"
'0887202382949,29.99,B09TS5MQ1L,"#369.371, (Auto & Motorrad)",-0.67 ,"-1,63 %"
'8717009420679,28.99,B0B34LHSSY,-,-7.52 ,"-22,77 %"
'0673869713864,17.99,B0834CHC1Y,"#285.243, (Fashion)",1.46 ,"5,10 %"
'0821973404240,63.99,B09K4DWQC2,-,9.35 ,"9,44 %"
'3661465105913,32.99,B07C55Q2L5,-,-32.71 ,"-3.270,69 %"
'0887202382840,29.99,B09TZZWYC7,"#651.773, (Auto & Motorrad)",-2.59 ,"-6,95 %"
'5708486014003,27.99,B0846BQTKK,"#152.582, (Fashion)",-10.24 ,"-43,17 %"
'4062218153998,23.99,B08L8P7RLD,"#107.288, (Fashion)",-10.18 ,"-51,13 %"
'6009554029899,22.99,B0B5GY1TBP,"#3.802.855, (Fashion)",-7.80 ,"-33,91 %"
'7640128776321,44.99,B0851YZHFK,"#81.009, (Sport & Freizeit)",-7.83 ,"-13,98 %"
'8033637945729,16.99,B07GZMPLGS,-,5.59 ,"16,32 %"
'8015190253060,57.99,B0765GVH5T,-,-3.30 ,"-4,47 %"
'0887202381225,108.99,B09SPVM41L,-,-36.59 ,"-40,51 %"
'8033637945743,16.99,B07GZJ2RVL,-,1.14 ,"4,01 %"
'0887202437786,39.99,B0BV16F3GC,-,-4.55 ,"-9,76 %"
'0193517733605,9.99,B0BTMTZXT3,-,0.98 ,"5,41 %"
'5037835210644,23.99,B09MBJBSRY,"#808.204, (Fashion)",-7.36 ,"-30,69 %"
'0841269186582,29.99,B09M21CV7L,"#1.085.226, (Fashion)",-8.59 ,"-30,09 %"
'8033637944784,18.99,B07GZHJYWG,-,6.62 ,"17,70 %"
'0194626400006,18.99,B08XG5FM18,"#5.186.048, (Fashion)",-18.64 ,"-1.863,97 %"
'5034948135451,21.99,B08YKFFLKG,-,3.41 ,"9,42 %"
'8059175163777,22.99,B084LJS8Q3,-,9.37 ,"19,70 %"
'0191972650215,27.99,B0988Q27CT,-,-6.36 ,"-20,01 %"
'0194626399928,29.99,B08XG2XV3X,-,-10.34 ,"-39,79 %"
'4063833718463,32.99,B0BSR142VT,-,-9.08 ,"-28,82 %"
'4550170308506,27.99,B0BVP5LNFT,-,-3.06 ,"-8,72 %"
'0887202288258,21.99,B0847C2DMM,"#12.717, (Auto & Motorrad)",6.57 ,"16,03 %"
'0191361259326,21.99,B099SVRGQH,-,3.68 ,"9,65 %"
'7325540918039,105.99,B074CF8XJY,"#41.763, (Sport & Freizeit)",-28.59 ,"-29,03 %"
'0191972698651,24.99,B09NXH8HG5,"#1.097.325, (Fashion)",0.05 ,"0,15 %"
'0841269184946,22.99,B09M1YNYPQ,-,-6.00 ,"-23,70 %"
'7325540740579,119.99,B01GTNK2C2,"#41.763, (Sport & Freizeit)",-39.48 ,"-39,50 %"
'5708486015277,34.99,B08THRY3N7,"#176.314, (Fashion)",-4.89 ,"-12,23 %"
'4062218006713,18.99,B085KJKFS1,"#432.916, (Fashion)",-7.02 ,"-36,98 %"
'0191972639357,27.99,B0988Y8C5D,-,-5.05 ,"-14,25 %"
'4550170152185,13.99,B09SP3G8YD,-,-0.34 ,"-1,53 %"
'0196261006728,39.99,B09MSRWDHX,"#189.497, (Drogerie & Körperpflege)",-40.54 ,"-4.054,40 %"
'0191361083433,49.99,B07GLYR5TC,-,-12.96 ,"-24,92 %"
'4064625023338,9.99,B09FQ9Q6PV,-,-3.21 ,"-26,78 %"
'8050949611951,12.99,B09R26T745,"#678.484, (Fashion)",-5.06 ,"-38,95 %"
'8059175164491,9.99,B084LJYM7Q,"#5.107.416, (Fashion)",3.19 ,"13,53 %"
'0841916174054,27.99,B0B5GF38QG,-,-2.99 ,"-8,36 %"
'6009698993131,269.99,B00P0Z5HLW,"#267.427, (Auto & Motorrad)",-31.56 ,"-10,71 %"
'0887202032615,77.99,B00ALXK8NU,-,-0.28 ,"-0,29 %"
'0768686294211,55.99,B084XT154Z,"#3.761.559, (Fashion)",-40.27 ,"-232,39 %"
'8050949302453,39.99,B08Q6RKF3B,"#256.003, (Fashion)",-36.31 ,"-3.630,90 %"
'0887202148224,45.99,B015ZU2HEG,-,-2.13 ,"-3,53 %"
'0887202033384,135.99,B009LLZOZ0,"#3.007.364, (Fashion)",-18.36 ,"-12,24 %"
'4046068473451,15.99,B00ZGA0BEY,"#7.223, (Auto & Motorrad)",-4.81 ,"-24,06 %"
'8030819255362,17.99,B09L6PM1NK,"#5.710.571, (Fashion)",-2.09 ,"-8,09 %"
'0768686315282,55.99,B084XTG4VJ,-,-27.52 ,"-74,40 %"
'8015190272337,169.99,B099FFVLTT,"#608.932, (Sport & Freizeit)",-33.14 ,"-19,50 %"
'0841269166386,19.99,B096MPBYGH,"#381.844, (Fashion)",-7.34 ,"-36,73 %"
'0768686294150,34.99,B084XT39PN,-,-0.11 ,"-0,22 %"
'8716683104165,8.99,B07HDH5NXQ,"#1.307.386, (Fashion)",-1.86 ,"-13,55 %"
'0843990089811,36.99,B077GWRN5C,-,6.95 ,"11,21 %"
'6009698993162,298.99,B00P0Z5LJA,"#267.909, (Auto & Motorrad)",-75.38 ,"-28,03 %"
'0768686652851,61.99,B00VTKLBEY,"#220.449, (Sport & Freizeit)",-16.68 ,"-26,91 %"
'0768686405938,24.99,B08HRC7GXC,"#66.692, (Fashion)",-8.19 ,"-34,11 %"
'8033637943312,16.99,B07GZSD8XF,"#2.282.348, (Fashion)",0.92 ,"3,48 %"
'6009554007781,204.99,B0BGRHLWXF,-,-179.11 ,"-17.911,21 %"
'4550170152680,24.99,B09SNYDBV9,-,-2.97 ,"-9,70 %"
'8059175164477,8.99,B084FJ9LRV,"#2.417.855, (Fashion)",-0.56 ,"-3,28 %"
'3663926006852,9.99,B09RBCZR4L,-,-4.11 ,"-39,57 %"
'8056516853229,10.99,B08CHFWFBD,-,-1.00 ,"-5,59 %"
'0887202419003,28.99,B0BWQ5YB17,"#33.671, (Auto & Motorrad)",-12.22 ,"-53,06 %"
'3661267140747,15.99,B07VR8MVL9,"#1.006.760, (Fashion)",1.84 ,"6,52 %"
'3663926006227,12.49,B09RB9B2N3,-,-3.89 ,"-25,91 %"
'3663926006258,9.99,B09RB9QMJK,-,3.14 ,"15,02 %"
'8033637943367,16.99,B07GZ7QBK3,"#2.265.866, (Fashion)",0.14 ,"0,51 %"
'8435409066777,16.99,B084L81KSL,-,-0.42 ,"-1,72 %"
'0887202339721,25.99,B08TT1GV4H,-,2.66 ,"6,66 %"
'9010583029597,15.99,B09G21KW1K,-,-3.40 ,"-16,99 %"
'8054216266134,4.99,B07Q832VGB,"#3.060.677, (Fashion)",-7.42 ,"-741,79 %"
'4017912001694,25.99,B075NSBTD7,"#687.724, (Fashion)",-25.45 ,"-2.544,68 %"
'4046068571362,16.99,B089RJTVR5,"#13.904, (Fashion)",-6.71 ,"-39,47 %"
'0196261006674,39.99,B09MSSNH2R,-,-6.89 ,"-15,32 %"
'8033637946306,58.99,B07GZS9BGG,"#1.077.788, (Fashion)",-56.42 ,"-5.642,39 %"
'5037835205015,21.99,B083QMSK2L,-,-2.45 ,"-8,77 %"
'4046068571263,15.99,B089RK3XC6,"#19.064, (Fashion)",-6.17 ,"-38,60 %"
'4065901011803,28.99,B09PH1H27L,"#215.437, (Fashion)",-26.71 ,"-2.670,97 %"
'4251702301902,39.99,B083MKD8JY,"#363.735, (Fashion)",-22.41 ,"-96,68 %"
'8051019320742,25.99,B08XP3PD6R,"#87.385, (Auto & Motorrad)",7.58 ,"14,21 %"
'0768686149801,52.99,B07D3K2KMQ,"#739.121, (Fashion)",-12.32 ,"-23,25 %"
'4260477072375,28.99,B08H5SZ9GM,"#2.862.662, (Fashion)",-27.58 ,"-2.757,80 %"
'0768686254567,17.99,B07YF3ZPBW,"#1.884.705, (Fashion)",5.73 ,"15,71 %"
'0841269120630,25.99,B079WCMCJL,"#123.803, (Auto & Motorrad)",-1.38 ,"-3,85 %"
'8059175136252,115.99,B084LDPSMF,"#521.879, (Auto & Motorrad)",9.55 ,"6,41 %"
'4017912072656,19.99,B07F8CBT53,"#58.915, (Fashion)",-19.50 ,"-1.949,95 %"
'0610934287264,16.99,B000GZD9YS,-,-7.40 ,"-46,25 %"
'0888392507082,40.99,B095C52BKW,-,9.26 ,"13,18 %"
'7318573561457,24.99,B09B452WF1,"#165.874, (Fashion)",-3.41 ,"-10,83 %"
'7630102522594,12.99,B09QR1NF76,-,2.04 ,"8,23 %"
'0191361282324,16.99,B099SHSY9D,"#272.856, (Auto & Motorrad)",1.05 ,"3,73 %"
'4065901037407,24.99,B0BWVLWS14,"#108.269, (Fashion)",5.79 ,"13,46 %"
'4044791709991,18.99,B09Q311D9R,"#528.569, (Fashion)",-9.57 ,"-62,70 %"
'9010583029580,16.99,B09G2148KL,"#3.513.410, (Fashion)",-16.63 ,"-1.662,97 %"
'7318572655034,23.99,B01N5MLOLT,"#1.003.226, (Fashion)",-1.34 ,"-4,03 %"
'4063833715301,12.99,B0BSR19PN5,-,-4.84 ,"-34,00 %"
'4044791665136,15.99,B082DCHV25,"#61.764, (Fashion)",-6.16 ,"-38,55 %"
'0191361279980,13.99,B09B4DLBQ3,-,-1.86 ,"-9,38 %"
'5056286921435,27.99,B09RTFCVTM,"#113.206, (Fashion)",0.17 ,"0,41 %"
'8050949258293,22.99,B091XWT138,-,-2.42 ,"-8,35 %"
'7640314043572,7.99,B0861ZK5L4,"#1.946.314, (Fashion)",-2.87 ,"-26,12 %"
'0768686495625,10.99,B09HR9LVL1,"#2.750.168, (Fashion)",1.50 ,"7,13 %"
'0814808016084,10.99,B005BRC51O,"#863.179, (Fashion)",1.51 ,"7,18 %"
'0768686495380,20.99,B09HR8HFKJ,"#5.208.326, (Fashion)",-2.95 ,"-10,81 %"
'7318573560627,14.99,B08X1VK74N,"#141.087, (Sport & Freizeit)",-3.99 ,"-23,56 %"
'4043874820134,11.99,B08X3PLB4G,"#1.075.051, (Fashion)",-5.56 ,"-46,37 %"
'4065901016426,23.99,B09PH266CS,"#380.575, (Fashion)",6.15 ,"12,54 %"
'5708486006671,29.99,B07MSYGPVW,"#6.526, (Fashion)",-8.26 ,"-27,55 %"
'4031309371252,11.99,B0B3F8GZ32,"#2.448.537, (Fashion)",-17.80 ,"-1.780,14 %"
'7325549894631,31.99,B0BFD5G7GK,-,6.64 ,"12,15 %"
'4065901012466,32.99,B09PH1J46Q,"#451.628, (Fashion)",-30.94 ,"-3.094,22 %"
'4031309375472,11.99,B0B16MXVQX,"#21.384, (Fashion)",-12.63 ,"-1.263,35 %"
'0191972778575,29.99,B0B3SHNQR9,"#1.049.276, (Auto & Motorrad)",2.46 ,"5,47 %"
'8030819138429,14.99,B082YD89CS,-,-2.57 ,"-11,94 %"
'0194626419879,19.99,B09V6MW1KR,"#2.633.884, (Fashion)",-1.94 ,"-7,03 %"
'4063833399136,25.99,B09RBCSN3N,"#146.162, (Fashion)",-2.85 ,"-8,92 %"
'0610934082975,15.99,B01F4OPEGG,"#1.051.613, (Fashion)",-0.38 ,"-1,54 %"
'5055939952710,36.99,B07PRXR851,"#388.522, (Fashion)",5.61 ,"9,48 %"
'4251702316593,12.99,B09PFV4KF4,"#4.912.923, (Fashion)",-3.54 ,"-21,98 %"
'4063833715400,9.99,B0BSQZW9TG,-,-2.13 ,"-14,71 %"
'0191234368803,19.99,B07M6S1R13,-,-6.78 ,"-33,91 %"
'5708486015413,25.99,B08THVKQFK,"#162.738, (Fashion)",0.19 ,"0,52 %"
'8059175106828,33.99,B07Y51MGVK,-,-5.77 ,"-14,80 %"
'4065901015665,37.99,B09PH3FW62,"#239.358, (Fashion)",-36.16 ,"-3.616,15 %"
'7630102522112,9.99,B09QQZZ93X,-,-5.24 ,"-52,44 %"
'4065901012589,32.99,B09PH1NR8F,"#453.082, (Fashion)",-10.46 ,"-32,76 %"
'7613418007795,11.99,B07Q1YT9S7,"#45.022, (Fashion)",-5.89 ,"-45,32 %"
'4550170152390,19.99,B09SP25TLL,"#1.720.728, (Fashion)",-9.58 ,"-64,06 %"
'0841269184854,22.99,B09S3X5KDC,-,-7.21 ,"-31,38 %"
'0196178085458,41.99,B0BNWHM83J,-,-11.36 ,"-27,93 %"
'5034948148369,15.99,B08VDTJ2D8,"#1.246.186, (Fashion)",0.70 ,"2,48 %"
'5037835210705,22.99,B09M79RZS5,"#2.436.755, (Fashion)",-10.37 ,"-41,49 %"
'0194626419886,18.99,B09QK7NYCC,"#2.633.884, (Fashion)",6.45 ,"16,76 %"
'0768686405600,27.99,B08HSLYNTV,"#2.068.565, (Fashion)",-5.20 ,"-16,24 %"
'0196178085502,42.99,B0BNWHRMSZ,-,-12.20 ,"-30,00 %"
'8030819206081,19.99,B08VRQ9YRF,"#1.725.324, (Fashion)",-1.72 ,"-5,98 %"
'0194626419992,18.99,B09QK8BPP6,"#2.633.884, (Fashion)",-5.24 ,"-24,94 %"
'0194626400259,16.99,B08X9XD993,"#2.630.797, (Fashion)",4.31 ,"13,53 %"
'0847631057375,52.99,B08XJQ6CH7,-,4.67 ,"5,84 %"
'0768686406263,52.99,B08GH32NCB,"#206.210, (Fashion)",2.68 ,"3,61 %"
'7613017970469,17.99,B07N1TB3ZT,"#549.427, (Fashion)",-6.29 ,"-36,99 %"
'7325549894990,67.99,B0BFD6JYGC,-,-1.83 ,"-2,02 %"
'0887202382895,26.99,B09TS73TW1,"#368.077, (Auto & Motorrad)",-1.78 ,"-5,11 %"
'0887202380471,28.99,B09SPW4V8V,-,-7.80 ,"-26,50 %"
'5055754430493,33.99,B07RFS6H48,"#437.055, (Sport & Freizeit)",-5.69 ,"-13,59 %"
'0768686495663,14.99,B09HR977Z4,"#409.774, (Fashion)",-1.85 ,"-8,83 %"
'8050703112625,19.99,B094C31DNZ,-,9.51 ,"21,83 %"
'0768686496592,38.99,B09DL9L1FJ,"#2.480.121, (Fashion)",-10.65 ,"-27,31 %"
'0841269187763,20.99,B09M2HF35Y,-,-7.76 ,"-35,61 %"
'0821973404486,32.99,B09K4GFM1Z,-,2.98 ,"5,68 %"
'7028567200544,41.99,B07C417NFG,-,3.54 ,"5,91 %"
'4017912073356,17.99,B000RXZI7A,"#32.446, (Fashion)",-18.34 ,"-1.833,70 %"
'4017912099974,16.99,B07X415Y54,"#32.446, (Fashion)",-5.65 ,"-33,26 %"
'9006063897459,24.99,B0BYKL1HW4,-,-7.22 ,"-27,85 %"
'4044791629060,15.99,B07LBT5NLD,"#464.529, (Fashion)",-0.36 ,"-1,43 %"
'0768686405143,26.99,B08GH85HCC,"#1.747.278, (Fashion)",-6.15 ,"-21,49 %"
'8059175163821,19.99,B084LJD966,-,-3.68 ,"-14,71 %"
'8717009482776,31.99,B0CD231JW4,-,-2.41 ,"-5,47 %"
'8033637944623,18.99,B07GZHJYYG,-,4.18 ,"12,06 %"
'0610934326000,25.99,B086D1JXZZ,"#4.644.291, (Fashion)",-8.13 ,"-33,08 %"
'3700615223685,5.99,B07MY2QN1H,-,-1.54 ,"-16,10 %"
'8032896005953,28.99,B00H4WKCVY,"#1.732.393, (Fashion)",2.55 ,"5,64 %"
'0847631056026,43.99,B081J3P2P4,"#127.586, (Sport & Freizeit)",1.95 ,"3,12 %"
'0887202340888,32.99,B08YZ7TJVN,"#910.269, (Fashion)",-0.28 ,"-0,62 %"
'0194626398600,16.99,B08XFQ44M6,-,-3.70 ,"-18,52 %"
'8435409077667,17.99,B084L7YVY5,-,-13.40 ,"-168,57 %"
'0887202339271,25.99,B091T9GBPB,"#22.295, (Auto & Motorrad)",-0.11 ,"-0,30 %"
'4004757593644,15.99,B001E2IWPI,-,-1.19 ,"-5,32 %"
'7611353340144,17.99,B00NHF0UGE,"#5.138.511, (Fashion)",-3.41 ,"-14,84 %"
'7611353951234,18.99,B08ZMYRV9R,"#737.029, (Fashion)",-0.15 ,"-0,52 %"
'8054216455118,7.99,B087XFBY2T,"#120.198, (Drogerie & Körperpflege)",-9.26 ,"-925,85 %"
'8428927440136,11.99,B098B4BSW9,"#587.756, (Fashion)",-1.81 ,"-10,40 %"
'5055754425413,34.99,B07R5QD539,"#373.252, (Fashion)",-0.18 ,"-0,37 %"
'8428927334350,14.99,B07FKD5FVW,"#4.570, (Fashion)",-8.80 ,"-80,41 %"
'8428927334626,14.99,B07FR5DLSJ,"#91.133, (Fashion)",-8.98 ,"-90,25 %"
'8428927334329,11.99,B07FLWZV7P,"#51.897, (Fashion)",-7.00 ,"-70,31 %"
'8428927440174,15.99,B098B39VMN,"#208.303, (Fashion)",-9.08 ,"-76,98 %"
'8054216454975,7.99,B087XF8DYS,"#117.556, (Drogerie & Körperpflege)",-7.11 ,"-181,85 %"
'8054216455019,7.99,B087XFM19P,"#94.058, (Drogerie & Körperpflege)",-8.18 ,"-248,75 %"
'7613361692093,25.99,B07YYD1QCN,"#193.886, (Fashion)",-9.11 ,"-35,05 %"
'6934258910849,32.99,B07CN8CMC6,"#138.148, (Fashion)",-9.87 ,"-30,68 %"
'4043876542508,22.99,B004D47O9Y,"#71.041, (Fashion)",-10.91 ,"-59,94 %"
'5055754426052,39.99,B07R5QBW4X,"#145.026, (Fashion)",-10.21 ,"-25,52 %"
'4031309325132,15.99,B0B3FC6991,"#3.007, (Fashion)",-21.16 ,"-2.116,14 %"
'7034041017102,24.99,B00NF3V2YC,"#524.705, (Sport & Freizeit)",-5.33 ,"-18,37 %"
'8054216454999,7.99,B08JDXNC88,"#242.857, (Spielzeug)",-3.32 ,"-35,30 %"
'4043197340746,9.99,B08DVBK3ST,"#210.702, (Sport & Freizeit)",-6.47 ,"-89,27 %"
'4053866329774,34.99,B09N3F4MSW,"#314.512, (Fashion)",-14.95 ,"-55,49 %"
'0191972771033,25.99,B0B434VHFL,-,-3.61 ,"-10,33 %"
'3660576299603,99.99,B01LZD8GG5,-,-11.05 ,"-9,86 %"
'4043197340777,9.99,B08DVBNKN4,"#190.564, (Sport & Freizeit)",-6.70 ,"-96,83 %"
'8054216525415,9.99,B0922KCCTF,"#113.453, (Spielzeug)",4.42 ,"18,43 %"
'3660576791275,84.99,B07Z1VSQ8J,"#420.746, (Sport & Freizeit)",-1.87 ,"-1,75 %"
'3660576906129,131.99,B07K1R8FVD,"#95.605, (Sport & Freizeit)",-22.85 ,"-17,08 %"
'3660576188358,87.99,B08PMM42TF,"#119.638, (Sport & Freizeit)",-9.60 ,"-9,68 %"
'0655586431849,127.99,B09XWLZTMT,"#731.469, (Sport & Freizeit)",-16.68 ,"-13,03 %"
'3660576735873,95.99,B09CFK367M,"#1.538.419, (Fashion)",-25.84 ,"-30,27 %"
'0196012559299,17.99,B0BRNRMY6Y,"#779.908, (Fashion)",-1.68 ,"-6,59 %"
'8428927427229,19.99,B08PMRDQQW,"#104.514, (Fashion)",-5.23 ,"-23,52 %"
'9420058595838,21.99,B08G8VCJF2,"#252.110, (Fashion)",-7.44 ,"-33,83 %"
'4043876673257,15.99,B005OUVZYG,"#26.369, (Fashion)",-4.22 ,"-23,67 %"
'4004757489862,23.99,B00QVOYD2K,"#48.711, (Fashion)",-9.54 ,"-43,93 %"
'0196012559503,19.99,B0BVY2ZX8S,"#789.980, (Fashion)",-7.19 ,"-30,71 %"
'7611353964838,14.99,B09RZP7V49,"#301.273, (Fashion)",-2.97 ,"-14,89 %"
'8054216513771,21.99,B09C646NQ9,"#625.106, (Fashion)",-3.99 ,"-14,80 %"
'8054216407452,23.99,B08JP7C3M9,-,-4.65 ,"-16,34 %"
'7028567193112,16.99,B092VPQJ2G,"#5.281.231, (Fashion)",-6.00 ,"-33,35 %"
'0195441220213,15.99,B09577K2LB,"#361.201, (Fashion)",-3.13 ,"-14,93 %"
'0195441205401,18.99,B097NLFD9B,"#1.550.010, (Fashion)",-4.45 ,"-19,39 %"
'0888392554598,9.99,B08CCJKN7J,"#377.995, (Drogerie & Körperpflege)",-0.70 ,"-4,50 %"
'8054216262839,9.99,B07N4MCL68,"#642.856, (Fashion)",-1.85 ,"-11,93 %"
'7028567191538,15.99,B08G8XLV5W,"#2.340.529, (Fashion)",-0.35 ,"-1,41 %"
'7028567201770,12.99,B07Y5W6WD4,"#4.537.652, (Fashion)",-9.06 ,"-104,10 %"
'8054216262310,19.99,B07KG4B5HT,-,-6.83 ,"-33,35 %"
'7611353938273,11.99,B0797NDZ6V,"#262.293, (Fashion)",-3.83 ,"-26,47 %"
'8054216513696,13.99,B09C64S4P4,"#625.106, (Fashion)",-0.93 ,"-4,30 %"
'8054216513931,18.99,B09C64MLP8,"#258.597, (Fashion)",-12.27 ,"-108,17 %"
'0196009158726,16.99,B09LF6TZW9,"#1.264.958, (Fashion)",-4.65 ,"-23,31 %"
'8054216455095,7.99,B087XC3338,"#130.473, (Drogerie & Körperpflege)",-4.28 ,"-53,62 %"
'0610934363425,44.99,B08LNLLVPB,-,2.93 ,"4,65 %"
'8054216525392,9.99,B0922KZH2Q,"#117.497, (Spielzeug)",-3.13 ,"-23,99 %"
'8020647017751,48.99,B09XBB2F9N,"#4.057.519, (Fashion)",-1.26 ,"-1,96 %"
'7317430020854,22.99,B00KYPPN76,"#222.189, (Fashion)",-3.82 ,"-13,70 %"
'8054216283148,12.99,B07P57JQTC,"#743.401, (Fashion)",0.47 ,"2,15 %"
'4051526927193,29.99,B07H42L98Q,"#514.199, (Fashion)",-0.49 ,"-1,18 %"
'0195440267516,17.99,B09577GP5Q,"#1.386.515, (Fashion)",-2.71 ,"-11,32 %"
'0195441220183,18.99,B09578GMRJ,"#3.260.639, (Fashion)",-4.94 ,"-22,52 %"
