EAN,Price,ASIN,Sales Rank,Net Profit,Net Margin
'3468336646380,13.99,B0B1N5HSB9,"#5.648, (Fashion)",-6.24 ,"-44,62 %"
'5059937277998,59.99,B0BKL9P3VJ,"#313.297, (Fashion)",-3.55 ,"-4,75 %"
'5059937248806,24.99,B0BLKTF9V5,"#169.852, (Fashion)",-4.68 ,"-16,09 %"
'3468335517872,16.99,B01DMTEJLG,"#195.691, (Fashion)",-5.80 ,"-34,11 %"
'4066746014646,18.99,B0BH526GQV,"#1, (Fashion)",-6.54 ,"-28,43 %"
'5059404029853,32.99,B09PVPLYJX,"#960.408, (Fashion)",-27.42 ,"-241,59 %"
'5059937248622,20.99,B0BLKWT4FW,"#307.914, (Fashion)",-2.95 ,"-11,36 %"
'0036702045803,16.99,B06XDKG1DT,-,-2.16 ,"-9,42 %"
'5054167682642,27.99,B0B9ZKKLCF,-,-8.93 ,"-31,91 %"
'7318573871105,143.99,B0BV39PN4H,-,-12.98 ,"-7,87 %"
'8720388417901,25.99,B0BLD2FR8F,"#223.931, (Fashion)",3.79 ,"8,61 %"
'8720388419967,28.99,B0BLCZ7X4L,"#1.422.439, (Fashion)",-27.98 ,"-2.798,10 %"
'7318573833677,143.99,B0BZZDC3S7,-,-14.53 ,"-9,69 %"
'4066748643257,110.0,B0BNN8LV8D,"#841.832, (Fashion)",-29.88 ,"-29,88 %"
'5059431471595,143.99,B0BW95S3C2,-,-2.25 ,"-1,25 %"
'8057963311249,126.99,B0BSR17PK6,"#1.954.073, (Fashion)",-26.55 ,"-20,95 %"
'4066052180776,95.99,B09H3HYL55,"#1.194.647, (Fashion)",3.35 ,"2,79 %"
'7318573300223,42.99,B084K78GRR,-,-24.95 ,"-112,18 %"
'0195018940063,96.99,B0B1BDG93G,"#104.830, (Fashion)",-4.58 ,"-3,81 %"
'5059431475807,91.99,B09ZPSMMR4,"#1.045.985, (Fashion)",-21.37 ,"-24,03 %"
'4550456166998,120.99,B0BN22S3K7,"#14.960, (Fashion)",-41.61 ,"-43,17 %"
'4550456341470,53.99,B0B1Q2WGN2,"#571.125, (Fashion)",-2.71 ,"-4,11 %"
'4066748627844,88.99,B0BPGK8NWV,"#701.489, (Fashion)",-18.82 ,"-21,15 %"
'5059431432534,67.99,B0BLSFBVGD,"#5.594.977, (Fashion)",-37.58 ,"-103,74 %"
'8054216561710,86.99,B09YV467Z4,"#3.783.137, (Fashion)",-22.50 ,"-27,45 %"
'7318573809672,108.99,B0BV1J3JP8,"#5.611.820, (Fashion)",-98.20 ,"-9.820,02 %"
'7318573807104,207.99,B0BZ8MS8NY,-,-23.20 ,"-10,09 %"
'4066748231256,95.99,B0BTT87HR2,"#1.764.691, (Fashion)",-10.99 ,"-9,87 %"
'7318573870559,143.99,B0BQPLC4RV,"#1.396.736, (Fashion)",-17.72 ,"-11,08 %"
'4066751185591,79.99,B0BVWFF1MR,"#280.131, (Fashion)",-35.54 ,"-68,35 %"
'8054216578497,96.99,B09Z2YVWXQ,-,-3.36 ,"-2,69 %"
'5059431468076,99.99,B0C1CVQ7C2,"#1.415.940, (Fashion)",-90.69 ,"-9.068,98 %"
'4066752531755,51.99,B0BQWD8DK6,"#332.354, (Fashion)",-50.52 ,"-5.052,13 %"
'5053744334882,39.99,B0787DZ3LG,"#70.369, (Fashion)",-1.34 ,"-2,57 %"
'3468336139479,51.99,B07PX4F26Z,"#85.044, (Fashion)",-17.91 ,"-36,52 %"
'5700068146058,13.99,B095X1TQYB,"#380.918, (Fashion)",5.17 ,"17,26 %"
'4060515122112,28.99,B07KMQ11TJ,"#234.273, (Fashion)",-9.88 ,"-36,61 %"
'6438535514664,12.99,B0C3V71LS7,"#1.101.738, (Fashion)",-4.21 ,"-26,34 %"
'3468336965894,14.99,B0BMH12FN8,"#46.144, (Fashion)",3.88 ,"12,95 %"
'8720388415006,28.99,B0BLCZ67YZ,"#136.441, (Fashion)",5.75 ,"11,18 %"
'8720388207137,35.99,B09NMNBB8P,"#1.291.319, (Fashion)",-9.17 ,"-25,47 %"
'8720388414955,28.99,B0BLD1R9WR,"#136.441, (Fashion)",-1.33 ,"-3,16 %"
'3468336637982,21.99,B0B1N6MH9G,"#3.744, (Fashion)",-7.06 ,"-32,09 %"
'3468336140963,54.99,B07NRXKFWG,"#85.044, (Fashion)",-17.83 ,"-34,30 %"
'0196565163615,119.99,B0BQ7921NP,"#231.124, (Fashion)",-7.93 ,"-5,51 %"
'5054167701817,134.99,B09K3X7VCT,"#4.589.501, (Fashion)",-26.15 ,"-19,38 %"
'7310710273018,118.99,B0BH44K9QX,"#2.984.203, (Fashion)",0.15 ,"0,10 %"
'0195017326110,100.99,B09FP3CPDH,"#331.920, (Fashion)",5.30 ,"3,79 %"
'8057963310921,113.99,B0BSP6YV52,"#2.594.576, (Fashion)",-20.95 ,"-17,78 %"
'7318573300827,38.99,B07VLBJM5W,"#4.702.505, (Fashion)",-1.08 ,"-2,07 %"
'5059431470352,94.99,B0BVWC4MVW,"#332.558, (Fashion)",-28.29 ,"-33,29 %"
'8057963259435,199.99,B0B6M26NZB,"#1.036.186, (Fashion)",3.17 ,"1,22 %"
'8054216555443,47.99,B09Z72Z8MJ,"#3.163.461, (Fashion)",-11.97 ,"-24,95 %"
'8057963138105,111.99,B08TJ587KC,"#661.225, (Fashion)",-26.61 ,"-24,61 %"
'8057963320067,143.99,B0C6Y9N8ZG,-,-26.26 ,"-17,78 %"
'8054216589059,62.99,B09Z2ZH2D7,"#2.943.890, (Fashion)",-14.22 ,"-22,57 %"
'5054167650207,56.99,B08VRSVRDG,-,-2.52 ,"-3,31 %"
'0196040233918,55.99,B09XBRNGGD,"#209.562, (Fashion)",2.35 ,"2,96 %"
'4061736669998,48.99,B08QNBW9HQ,"#71.734, (Fashion)",2.38 ,"3,51 %"
'4017912160759,114.99,B09QQK5GNW,"#1.149.535, (Fashion)",-22.44 ,"-19,52 %"
'4066748635863,88.99,B0BNK9YSNB,"#354.543, (Fashion)",-11.63 ,"-11,53 %"
'0196565164773,89.99,B0BNXBQ395,"#153.530, (Fashion)",-10.30 ,"-9,81 %"
'4550456093256,89.99,B0BN255WYK,"#32.806, (Fashion)",-24.78 ,"-29,85 %"
'7310710245893,151.99,B09SGJPB2L,"#2.344.857, (Fashion)",-16.95 ,"-10,03 %"
