Product Title,Price,EAN,URL
Hartemann/Forster - Cäcilienmesse/Deutsche Messe  - (CD),4.99,'5099909464223,https://www.mediamarkt.de/de/product/_hartemann-forster-cäcilienmesse-deutsche-messe-chor-lied-cd-1407981.html
"Chailly, Co, Riccardo/cgo Chailly - Stabat Mater  - (CD)",17.99,'0028946078129,https://www.mediamarkt.de/de/product/_chailly-co-riccardo-cgo-chailly-stabat-mater-chor-lied-cd-9103386.html
"Domingo, Barenboim, Bruson, Op, Obraztsova, Obraztsova/Domingo/Bruson/Barenboim/OP - SAMSON ET DALILA (GA)  - (CD)",14.99,'0028947756026,https://www.mediamarkt.de/de/product/_domingo-barenboim-bruson-op-obraztsova-obraztsova-domingo-bruson-barenboim-op-samson-et-dalila-ga-oper-cd-9193588.html
Michel Petrucciani - PIANISM  - (CD),9.99,'0077774629522,https://www.mediamarkt.de/de/product/_michel-petrucciani-pianism-jazz-blues-cd-9149850.html
"VARIOUS, Haskil,Clara/Fricsay,Ferenc/BP/BSOM - Klavierkonzerte 19, 27/Klaviersonate Kv 280  - (CD)",7.99,'0028944972221,https://www.mediamarkt.de/de/product/_various-haskil-clara-fricsay-ferenc-bp-bsom-klavierkonzerte-19-27-klaviersonate-kv-280-soloinstr-cd-9266641.html
"Maurizio Pollini - Klaviersonaten 13, 14, 15  - (CD)",17.99,'0028942777026,https://www.mediamarkt.de/de/product/_maurizio-pollini-klaviersonaten-13-14-15-soloinstr-cd-9106518.html
Marilyn Horn - Arien  - (CD),4.99,'0825646051922,https://www.mediamarkt.de/de/product/_marilyn-horn-arien-soloinstr-cd-9375813.html
Californication - Staffel 4 DVD,12.99,'4010884546026,https://www.mediamarkt.de/de/product/_californication-staffel-4-komödie-dvd-1629431.html
South Park - Staffel 7 (Repack) DVD,13.99,'4010884541656,https://www.mediamarkt.de/de/product/_south-park-staffel-7-repack-animation-zeichentrick-dvd-1383765.html
GEMINI MAN (STEEL-ED./EXKL.) Blu-ray,22.99,'5053083206536,https://www.mediamarkt.de/de/product/_gemini-man-steel-ed-exkl-action-blu-ray-2616102.html
