SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
PHN7174W,No Hook Shower Curtains,71x74,Champagne,{'Color Selection': 'Champagne'},1.17,Pre-Hook Nylon Shower Curtains,,Nylon,Sourcing Solutions Pre-Hook Shower Curtain Nylon White Or Champagne 71x74 12 Per Case Price Per Each,"Pre-Hook Shower Curtain
200 Denier Nylon
White Or Champagne
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/prehook-nylonw.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-nylonb.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Shower-Curtain-Nylon-White-Or-Champagne-71x74-12-Per-Case-Price-Per-Each_p_30195.html
SCHPIN,Shower Curtain Hooks,,,{},0.17,Shower Curtain Hooks,,Stainless Steel,Sourcing Solutions Shower Curtain Hooks Chrome Plated Steel Snap Pin 12 Dz Per Case Price Per Dz,"Shower Curtain Hooks
Chrome Plated Steel
Snap Pin Type",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/ss-hook3.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Shower-Curtain-Hooks-Chrome-Plated-Steel-Snap-Pin-12-Dz-Per-Case-Price-Per-Dz_p_30208.html
PH71748W,No Hook Shower Curtains,71x74,,{},1.08,Pre-Hook 8 Gauge Vinyl Shower Curtains,,Vinyl,Sourcing Solutions Pre-Hook Shower Curtain 8 Gauge Vinyl White 71x74 12 Per Case Price Per Each,"Pre-Hook Shower Curtain
8 Gauge Vinyl
White
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/pre-hook-8-gasso.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/pre-hook-8-gass1.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Shower-Curtain-8-Gauge-Vinyl-White-71x74-12-Per-Case-Price-Per-Each_p_30182.html
SCHMAJEW,Shower Curtain Hooks,,White,{'Color Selection': 'White'},0.17,Shower Curtain Hooks,,Plastic,Sourcing Solutions Shower Curtain Hooks Majestic Snap Teardrop Plastic White Or Champagne 12 Dz Per Case Price Per Dz,"Shower Curtain Hooks
Majestic Economy Plastic
Snap Teardrop Hooks
White Or Champagne",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/ss-hook1.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Shower-Curtain-Hooks-Majestic-Snap-Teardrop-Plastic-White-Or-Champagne-12-Dz-Per-Case-Price-Per-Dz_p_30212.html
SCHMAJEW,Shower Curtain Hooks,,Champagne,{'Color Selection': 'Champagne'},0.17,Shower Curtain Hooks,,Plastic,Sourcing Solutions Shower Curtain Hooks Majestic Snap Teardrop Plastic White Or Champagne 12 Dz Per Case Price Per Dz,"Shower Curtain Hooks
Majestic Economy Plastic
Snap Teardrop Hooks
White Or Champagne",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/ss-hook1.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Shower-Curtain-Hooks-Majestic-Snap-Teardrop-Plastic-White-Or-Champagne-12-Dz-Per-Case-Price-Per-Dz_p_30212.html
SCH5BALL,Shower Curtain Hooks,,,{},0.67,Shower Curtain Hooks,,Nickel Plated Brass,Sourcing Solutions Shower Curtain Hooks Nickel Plated Brass 5-Roller Balls 12 Dz Per Case Price Per Dz,"Shower Curtain Hooks
Nickel Plated Brass
5-Roller Balls",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/ss-hook4.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Shower-Curtain-Hooks-Nickel-Plated-Brass-5-Roller-Balls-12-Dz-Per-Case-Price-Per-Dz_p_30209.html
PHWV7177W,No Hook Shower Curtains,71x77,,{},2.67,"Pre-Hook ""Waffle-View"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Waffle-View"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White 71x77 12 Per Case Price Per Each","Pre-Hook ""Waffle-View"" Shower Curtain
Modern Waffle Weave Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White
71x77","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/waffle-ss-1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-waffle1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-waffle-snap.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Waffle-View-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-71x77-12-Per-Case-Price-Per-Each_p_30200.html
SCHJBALL,Shower Curtain Hooks,,,{},0.83,Shower Curtain Hooks,,Nickel Plated Brass,"Sourcing Solutions Shower Curtain Hooks Nickel Plated Brass ""J"" Shape 5-Roller Balls 12 Dz Per Case Price Per Dz","Shower Curtain Hooks
Nickel Plated Brass
""J"" Shape
5-Roller Balls",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/ss-hook2.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Shower-Curtain-Hooks-Nickel-Plated-Brass-J-Shape-5-Roller-Balls-12-Dz-Per-Case-Price-Per-Dz_p_30210.html
PHWV7174W,No Hook Shower Curtains,71x74,,{},2.58,"Pre-Hook ""Waffle-View"" Voile Window & Snap Out Liner Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Waffle-View"" Shower Curtain w/ Voile Window & Snap Out Liner Polyester White 71x74 12 Per Case Price Per Each","Pre-Hook ""Waffle-View"" Shower Curtain
Modern Waffle Weave Polyester Outer Curtain
Polyester Snap-Out Liner
Voile Fabric Window
White
71x74","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/waffle-ss-1000.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-waffle1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing solutions/prehook-waffle-snap.jpg']",https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Waffle-View-Shower-Curtain-w-Voile-Window-Snap-Out-Liner-Polyester-White-71x74-12-Per-Case-Price-Per-Each_p_30201.html
PHT7177W,No Hook Shower Curtains,71x77,,{},1.5,"Pre-Hook ""Tracks"" Polyester Shower Curtains",,Polyester,"Sourcing Solutions Pre-Hook ""Tracks"" Shower Curtain Polyester White 71x77 12 Per Case Price Per Each","Pre-Hook ""Tracks"" Shower Curtain
Heavy Polyester w/ Woven Tracks Design
White
71x77",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/sourcing%20solutions/prehook-tracks.jpg'],https://www.ahscompany.com/Sourcing-Solutions-Pre-Hook-Tracks-Shower-Curtain-Polyester-White-71x77-12-Per-Case-Price-Per-Each_p_30199.html
