Product Title,Price,EAN,URL
ESTÉE LAUDER Double Wear Stay-in-Place SPF 10 Flüssige Foundation,34.15,'027131977902,https://www.flaconi.de/make-up/estee-lauder/double-wear/estee-lauder-double-wear-stay-in-place-spf-10-fluessige-foundation.html?variant=80002231-30-10
ESTÉE LAUDER Double Wear Stay-in-Place SPF 10 Flüssige Foundation,34.15,'0887167178687,https://www.flaconi.de/make-up/estee-lauder/double-wear/estee-lauder-double-wear-stay-in-place-spf-10-fluessige-foundation.html?variant=80002231-30-11
ESTÉE LAUDER Double Wear Stay-in-Place SPF 10 Flüssige Foundation,34.15,'027131392323,https://www.flaconi.de/make-up/estee-lauder/double-wear/estee-lauder-double-wear-stay-in-place-spf-10-fluessige-foundation.html?variant=80024271-7-8
NARS Light Reflecting Flüssige Foundation,36.64,'194251070384,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-3
bareMinerals Complexion Rescue SPF 30 Flüssige Foundation,33.95,'098132572700,https://www.flaconi.de/make-up/bareminerals/complexion-rescue/bareminerals-complexion-rescue-spf-30-fluessige-foundation.html?variant=80027825-35-3
Pixi On-The-Glow Cream Blush Rouge,17.62,'885190342938,https://www.flaconi.de/make-up/pixi/on-the-glow/pixi-on-the-glow-cream-blush-rouge.html?variant=80048117-19-3
MAC Studio Fix Fluid Spf 15 Flüssige Foundation,27.2,'773602103478,https://www.flaconi.de/make-up/mac/studio-fix/mac-studio-fix-fluid-spf-15-fluessige-foundation.html?variant=80053385-30-1
CLINIQUE Stay Matte Sheer Kompaktpuder,29.5,'020714163617,https://www.flaconi.de/make-up/clinique/stay-matte/clinique-stay-matte-sheer-kompaktpuder.html?variant=60004513
BABOR Cleansing HY-ÖL Cleanser Reinigungsöl,18.68,'4015165363057,https://www.flaconi.de/pflege/babor/cleansing/babor-cleansing-hy-oel-cleanser-reinigungsoel.html?variant=80075487-200
CLINIQUE Lash Power Long Wearing Mascara,16.93,'020714979089,https://www.flaconi.de/make-up/clinique/lash-power/clinique-lash-power-long-wearing-mascara.html?variant=80031369-6-1
CLINIQUE High Impact Waterproof Mascara Mascara,20.1,'192333101001,https://www.flaconi.de/make-up/clinique/high-impact/clinique-high-impact-waterproof-mascara-mascara.html?variant=80074658-8-1
NARS Light Reflecting Flüssige Foundation,36.64,'194251070483,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-8
NARS Light Reflecting Flüssige Foundation,31.85,'194251070780,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-22
NARS Light Reflecting Flüssige Foundation,36.64,'194251070407,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-4
NARS Light Reflecting Flüssige Foundation,36.64,'194251070926,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-35
NARS Light Reflecting Flüssige Foundation,32.28,'194251070421,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-5
NARS Light Reflecting Flüssige Foundation,26,'194251070841,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-25
NARS Light Reflecting Flüssige Foundation,26,'194251130675,https://www.flaconi.de/make-up/nars/light-reflecting/nars-light-reflecting-fluessige-foundation.html?variant=80067074-30-33
