District Name,Serial No:,BLOCK NAME,VILLAGE NAME,SHG NAME,FORMATION DATE,TOTAL COUNT MEMBER
BEGUSARAI,19796,Naokothi,Pahsara,Upasana2105,21-May-17,12
BEGUSARAI,19797,Naokothi,Samsa,Ganpati,16-Jun-19,13
BEGUSARAI,19798,Naokothi,Babhanganw,Kashish,31-Dec-16,12
BEGUSARAI,19799,Naokothi,Samsa,Nari16122017,16-Dec-17,14
BEGUSARAI,19800,Naokothi,Samsa,Gaytri,06-Jun-19,10
BEGUSARAI,19801,Naokothi,Bishunpur,Bharati,14-Nov-18,12
BEGUSARAI,19802,Naokothi,Samsa,Ajamer,15-Jan-17,11
BEGUSARAI,19803,Naokothi,Samsa,Kamla,16-Jan-17,10
BEGUSARAI,19804,Naokothi,Samsa,Megha,17-Jan-17,11
BEGUSARAI,19805,Naokothi,Samsa,Arpan,18-Jan-17,10
BEGUSARAI,19806,Naokothi,Samsa,Sarvoday,19-Jan-17,10
BEGUSARAI,19807,Naokothi,Samsa,Shivashakti,20-Jan-17,12
BEGUSARAI,19808,Naokothi,Isufa,Shani,01-Jan-18,10
BEGUSARAI,19809,Naokothi,Samsa,Muskan,22-Jan-16,12
BEGUSARAI,19810,Naokothi,Samsa,Sonam,24-Jan-17,13
BEGUSARAI,19811,Naokothi,Samsa,Jyoti,20-Jan-17,14
BEGUSARAI,19812,Naokothi,Samsa,Dev 06/12/16,06-Dec-16,12
BEGUSARAI,19813,Naokothi,Samsa,Aakash,14-Dec-16,11
BEGUSARAI,19814,Naokothi,Pahsara,Bharti,26-Jan-17,11
BEGUSARAI,19815,Naokothi,Hasanpur,Shankar,10-Sep-18,13
BEGUSARAI,19816,Naokothi,Pahsara,vaishnavi,17-Jun-20,10
BEGUSARAI,19817,Naokothi,Pahsara,Muskan,22-Jan-17,10
BEGUSARAI,19818,Naokothi,Pahsara,Shivani,21-Jan-17,11
BEGUSARAI,19819,Naokothi,Pahsara,Upasana,19-Jan-17,12
BEGUSARAI,19820,Naokothi,Pahsara,Priya,18-Jan-17,11
BEGUSARAI,19821,Naokothi,Pahsara,Aarti,14-Jan-17,12
BEGUSARAI,19822,Naokothi,Pahsara,Arhul,12-Jan-17,11
BEGUSARAI,19823,Naokothi,Pahsara,Sabe,06-Jan-17,11
BEGUSARAI,19824,Naokothi,Dafarpur,Laxmi,16-Dec-16,11
BEGUSARAI,19825,Naokothi,Razakpur,Ajnabi,04-Jul-20,10
BEGUSARAI,19826,Naokothi,Dafarpur,Saraswati,17-Dec-16,13
BEGUSARAI,19827,Naokothi,Dafarpur,Vishwakarma,21-Dec-16,10
BEGUSARAI,19828,Naokothi,Dafarpur,Maa Kali,24-Dec-16,11
BEGUSARAI,19829,Naokothi,Abbupur,Santoshi,20-Dec-16,10
BEGUSARAI,19830,Naokothi,Naokothi,Mahesh,02-Dec-16,12
BEGUSARAI,19831,Naokothi,Naokothi,Pinki,30-Dec-16,11
BEGUSARAI,19832,Naokothi,Gamharia,Sharda,28-Dec-16,10
BEGUSARAI,19833,Naokothi,Gamharia,Madina,29-Dec-16,12
BEGUSARAI,19834,Naokothi,Naokothi,Jagran,25-Dec-16,13
BEGUSARAI,19835,Naokothi,Naokothi,Alka,22-Dec-16,10
BEGUSARAI,19836,Naokothi,Naokothi,Himalay,20-Dec-16,10
BEGUSARAI,19837,Naokothi,Babhanganw,Anshu,21-Jun-18,10
BEGUSARAI,19838,Naokothi,Naokothi,Ram 17/12/16,17-Dec-16,13
BEGUSARAI,19839,Naokothi,Naokothi,Kanya,14-Dec-16,11
BEGUSARAI,19840,Naokothi,Hasanpur,Id 25/01/17,25-Jan-17,10
BEGUSARAI,19841,Naokothi,Hasanpur,Saheli,24-Jan-17,12
BEGUSARAI,19842,Naokothi,Hasanpur,Aman,08-Nov-17,10
BEGUSARAI,19843,Naokothi,Hasanpur,Vikas,19-Jan-17,12
BEGUSARAI,19844,Naokothi,Hasanpur,Aaradhana,15-Jan-17,11
BEGUSARAI,19845,Naokothi,Hasanpur,Nandani,15-Jan-17,13
BEGUSARAI,19846,Naokothi,Hasanpur,Sibanagi,14-Jan-17,12
BEGUSARAI,19847,Naokothi,Hasanpur,Ritu,07-Nov-17,10
BEGUSARAI,19848,Naokothi,Hasanpur,Kali 07112017,07-Nov-17,12
BEGUSARAI,19849,Naokothi,Hasanpur,Momataj,13-Jan-17,10
BEGUSARAI,19850,Naokothi,Hasanpur,Subhan,11-Jan-17,12
BEGUSARAI,19851,Naokothi,Hasanpur,Ladali,19-Jan-17,11
BEGUSARAI,19852,Naokothi,Hasanpur,Shakti,09-Oct-17,10
BEGUSARAI,19853,Naokothi,Samsa,Komal,24-Jan-17,12
BEGUSARAI,19854,Naokothi,Hasanpur,Naina,11-Jul-18,10
BEGUSARAI,19855,Naokothi,Hasanpur,Krishna,04-Nov-17,12
BEGUSARAI,19856,Naokothi,Razakpur,Koshi,16-Dec-16,12
BEGUSARAI,19857,Naokothi,Razakpur,Jyoti,22-Dec-16,14
BEGUSARAI,19858,Naokothi,Razakpur,Dipak,21-Dec-16,11
BEGUSARAI,19859,Naokothi,Razakpur,Pratijya,20-Dec-16,12
BEGUSARAI,19860,Naokothi,Gamharia,Krishna,01-Sep-16,11
BEGUSARAI,19861,Naokothi,Gamharia,Puja 13/09/16,13-Sep-16,12
BEGUSARAI,19862,Naokothi,Gamharia,Aarti,12-Sep-16,11
BEGUSARAI,19863,Naokothi,Gamharia,Jay Ambe,12-Sep-16,12
BEGUSARAI,19864,Naokothi,Samsa,deepa,23-Dec-17,12
BEGUSARAI,19865,Naokothi,Manerpur,Budh,23-Dec-17,10
BEGUSARAI,19866,Naokothi,Gamharia,Aanchal,12-Jul-20,10
BEGUSARAI,19867,Naokothi,Gamharia,Alka,11-Aug-20,11
BEGUSARAI,19868,Naokothi,Dafarpur,Satguru,19-Dec-16,13
BEGUSARAI,19869,Naokothi,Dafarpur,Kadam,09-Jan-17,11
BEGUSARAI,19870,Naokothi,Kamalpur,Chand,29-Dec-16,10
BEGUSARAI,19871,Naokothi,Kamalpur,Badal,29-Dec-16,12
BEGUSARAI,19872,Naokothi,Tekanpura,Radhika,11-Jan-17,11
BEGUSARAI,19873,Naokothi,Tekanpura,Maharani,11-Jan-17,11
BEGUSARAI,19874,Naokothi,Gamharia,Ganga,28-Aug-16,11
BEGUSARAI,19875,Naokothi,Gamharia,Janki,03-Jan-17,10
BEGUSARAI,19876,Naokothi,Pahsara,Punami,07-Dec-16,12
BEGUSARAI,19877,Naokothi,Hasanpur,Ful 26/12/16,26-Dec-16,14
BEGUSARAI,19878,Naokothi,Razakpur,Lichi,28-Dec-16,11
BEGUSARAI,19879,Naokothi,Bishunpur,Laxmi,09-Aug-16,11
BEGUSARAI,19880,Naokothi,Bindraban,Koshilya,07-Jan-17,13
BEGUSARAI,19881,Naokothi,Bindraban,Sitara,08-Jan-17,10
BEGUSARAI,19882,Naokothi,Bindraban,Jamuna,06-Jan-17,13
BEGUSARAI,19883,Naokothi,Chak,Puja 20/01/17,20-Jan-17,10
BEGUSARAI,19884,Naokothi,Chak,Laxmi,20-Jan-17,10
BEGUSARAI,19885,Naokothi,Depura,Gulab0811201,08-Nov-17,11
BEGUSARAI,19886,Naokothi,Samsa,Satguru,03-Mar-21,11
BEGUSARAI,19887,Naokothi,Razakpur,Chameli,20-Dec-16,11
BEGUSARAI,19888,Naokothi,Razakpur,Saraswati,16-Dec-16,14
BEGUSARAI,19889,Naokothi,Razakpur,Kuver,31-Dec-16,12
BEGUSARAI,19890,Naokothi,Gamharia,Jay Mahadev,18-Dec-17,14
BEGUSARAI,19891,Naokothi,Pahsara,Gulab,06-Mar-19,10
BEGUSARAI,19892,Naokothi,Razakpur,Nariyal,29-Dec-16,11
BEGUSARAI,19893,Naokothi,Razakpur,Arhul22/12/2,22-Dec-16,12
BEGUSARAI,19894,Naokothi,Razakpur,Kamal,21-Dec-16,12
BEGUSARAI,19895,Naokothi,Razakpur,Gulab,17-Dec-16,12
BEGUSARAI,19896,Naokothi,Razakpur,Genda,24-Dec-16,13
BEGUSARAI,19897,Naokothi,Razakpur,Anar,20-Dec-16,12
BEGUSARAI,19898,Naokothi,Gamharia,Gulab,01-Sep-16,10
BEGUSARAI,19899,Naokothi,Gamharia,Maa Santoshi,14-Sep-16,10
BEGUSARAI,19900,Naokothi,Depura,Sabitri,01-Mar-14,12
BEGUSARAI,19901,Naokothi,Depura,Parmatma,01-Mar-14,13
BEGUSARAI,19902,Naokothi,Depura,Kali,01-Apr-17,13
BEGUSARAI,19903,Naokothi,Bishunpur,Karim,14-Dec-13,12
BEGUSARAI,19904,Naokothi,Deora,Devi,12-Apr-17,10
BEGUSARAI,19905,Naokothi,Gamharia,Anmol,04-Apr-17,10
BEGUSARAI,19906,Naokothi,Gamharia,Aastha,12-Feb-17,10
BEGUSARAI,19907,Naokothi,Deora,Suraj,06-Apr-17,10
BEGUSARAI,19908,Naokothi,Deora,Baisali,08-Apr-17,10
BEGUSARAI,19909,Naokothi,Deora,Badal,18-Feb-17,10
BEGUSARAI,19910,Naokothi,Deora,Chand,10-Apr-17,12
BEGUSARAI,19911,Naokothi,Gamharia,Laxmi,14-Sep-16,10
BEGUSARAI,19912,Naokothi,Gamharia,Mausam,28-Oct-16,12
BEGUSARAI,19913,Naokothi,Razakpur,Mausam,22-Nov-16,11
BEGUSARAI,19914,Naokothi,Naokothi,Jyoti,24-Feb-14,15
BEGUSARAI,19915,Naokothi,Bishunpur,Bitran,20-May-16,10
BEGUSARAI,19916,Naokothi,Deora,Raj Rani,04-Jul-17,10
BEGUSARAI,19917,Naokothi,Samsa,Maharani,07-Aug-16,11
BEGUSARAI,19918,Naokothi,Hasanpur,Sita 17/06/13,17-Jun-13,10
BEGUSARAI,19919,Naokothi,Hasanpur,Taj 31122019,31-Dec-19,12
BEGUSARAI,19920,Naokothi,Hasanpur,Parwati,17-Jun-13,11
BEGUSARAI,19921,Naokothi,Samsa,Bhagwati,10-Jan-17,10
BEGUSARAI,19922,Naokothi,Samsa,Rachayita,02-Jul-13,11
BEGUSARAI,19923,Naokothi,Baghras,Durga,16-Sep-17,12
BEGUSARAI,19924,Naokothi,Naokothi,Bhola,22-Nov-16,12
BEGUSARAI,19925,Naokothi,Baghras,Madhumala,22-Aug-17,10
BEGUSARAI,19926,Naokothi,Bishunpur,Mala,28-Aug-17,15
BEGUSARAI,19927,Naokothi,Gauripur,Gauri,19-Aug-17,12
BEGUSARAI,19928,Naokothi,Samsa,Safed,11-Apr-17,10
BEGUSARAI,19929,Naokothi,Samsa,Sona samsa,16-Sep-17,13
BEGUSARAI,19930,Naokothi,Samsa,Mausam,16-Sep-17,12
BEGUSARAI,19931,Naokothi,Bishunpur,Rani,16-Sep-17,15
BEGUSARAI,19932,Naokothi,Bishunpur,Anupam,16-Sep-17,12
BEGUSARAI,19933,Naokothi,Depura,Sadhana 22,22-Dec-17,15
BEGUSARAI,19934,Naokothi,Bishunpur,Ful,16-Sep-17,10
BEGUSARAI,19935,Naokothi,Bishunpur,Aanand,16-Sep-17,10
BEGUSARAI,19936,Naokothi,Bishunpur,Arpan,01-Jul-16,11
BEGUSARAI,19937,Naokothi,Pahsara,Sai Nath,16-Sep-17,10
BEGUSARAI,19938,Naokothi,Deora,Arti 22072020,22-Jul-20,12
BEGUSARAI,19939,Naokothi,Depura,Devika,05-Dec-17,10
BEGUSARAI,19940,Naokothi,Begampur,Kali,29-Aug-17,12
BEGUSARAI,19941,Naokothi,Maheshwara,Ful,16-Sep-17,10
BEGUSARAI,19942,Naokothi,Chhatauna,Sarswati,28-Dec-18,13
BEGUSARAI,19943,Naokothi,Begampur,Durga,30-Aug-17,11
BEGUSARAI,19944,Naokothi,Samsa,Harsh,16-Jan-18,10
BEGUSARAI,19945,Naokothi,Begampur,Bhagvati,30-Sep-17,12
BEGUSARAI,19946,Naokothi,Maheshwara,Puja,14-Sep-17,12
BEGUSARAI,19947,Naokothi,Bishunpur,Muskan,29-Nov-18,10
BEGUSARAI,19948,Naokothi,Bishunpur,Roli,16-Mar-18,15
BEGUSARAI,19949,Naokothi,Maheshwara,Shiv,15-Sep-17,11
BEGUSARAI,19950,Naokothi,Pahsara,Shree Devi,24-Sep-17,11
BEGUSARAI,19951,Naokothi,Pahsara,Arpan,15-Sep-17,10
BEGUSARAI,19952,Naokothi,Pahsara,Bhavya,15-Sep-17,10
BEGUSARAI,19953,Naokothi,Pahsara,Kamni,17-Sep-17,11
BEGUSARAI,19954,Naokothi,Pahsara,Kanya,22-Sep-17,10
BEGUSARAI,19955,Naokothi,Pahsara,Shiv,23-Sep-17,10
BEGUSARAI,19956,Naokothi,Pahsara,Bagmati,30-Aug-17,12
BEGUSARAI,19957,Naokothi,Pahsara,Mira p,31-Aug-17,11
BEGUSARAI,19958,Naokothi,Pahsara,Nitu,31-Aug-17,11
BEGUSARAI,19959,Naokothi,Pahsara,Kali p,01-Sep-17,14
BEGUSARAI,19960,Naokothi,Pahsara,Shivam,04-Mar-20,10
BEGUSARAI,19961,Naokothi,Depura,Chameli,04-Sep-17,11
BEGUSARAI,19962,Naokothi,Samsa,Hina,05-Sep-17,10
BEGUSARAI,19963,Naokothi,Naokothi,Corona,07-Feb-20,10
BEGUSARAI,19964,Naokothi,Pahsara,Puja,04-Sep-17,11
BEGUSARAI,19965,Naokothi,Pahsara,Vidhyalay,06-Sep-17,13
BEGUSARAI,19966,Naokothi,Pahsara,Gulab,10-Sep-17,11
BEGUSARAI,19967,Naokothi,Manerpur,Shivani,23-Dec-17,11
BEGUSARAI,19968,Naokothi,Pahsara,Mahadev,13-Sep-17,10
BEGUSARAI,19969,Naokothi,Razakpur,Sabanam,18-Sep-17,12
BEGUSARAI,19970,Naokothi,Pahsara,Guru,18-Sep-17,12
BEGUSARAI,19971,Naokothi,Samsa,Pari 16072020,16-Jul-20,11
BEGUSARAI,19972,Naokothi,Pahsara,Raja,18-Sep-17,10
BEGUSARAI,19973,Naokothi,Hasanpur,Kali,09-Jun-13,10
BEGUSARAI,19974,Naokothi,Samsa,Kajal,28-Oct-16,13
BEGUSARAI,19975,Naokothi,Tekanpura,Bhavani,22-Feb-17,10
BEGUSARAI,19976,Naokothi,Chhatauna,Vijay Laxmi,11-Dec-16,10
BEGUSARAI,19977,Naokothi,Deora,Raja,04-Jul-17,10
BEGUSARAI,19978,Naokothi,Bindraban,Gayatri,02-Mar-17,11
BEGUSARAI,19979,Naokothi,Tekanpura,Krishna,16-Feb-17,11
BEGUSARAI,19980,Naokothi,Deora,Jaymangal,22-Jun-17,10
BEGUSARAI,19981,Naokothi,Deora,Sanskar,02-Jun-17,10
BEGUSARAI,19982,Naokothi,Deora,Shiva,24-Apr-17,10
BEGUSARAI,19983,Naokothi,Deora,Sita,20-Jun-17,10
BEGUSARAI,19984,Naokothi,Gamharia,Parvati 17-,17-Jul-17,11
BEGUSARAI,19985,Naokothi,Naokothi,Shiv shankar,11-Jul-17,10
BEGUSARAI,19986,Naokothi,Samsa,Aadrash,19-May-18,10
BEGUSARAI,19987,Naokothi,Manerpur,Jyoti,23-Dec-17,10
BEGUSARAI,19988,Naokothi,Hasanpur,Ruchi,12-Mar-19,11
BEGUSARAI,19989,Naokothi,Samsa,Utsav,01-Nov-17,10
BEGUSARAI,19990,Naokothi,Bishunpur,Alam,26-Dec-18,12
BEGUSARAI,19991,Naokothi,Hasanpur,karona,15-Jun-20,10
BEGUSARAI,19992,Naokothi,Deora,Ganga - Garhi,01-Jul-17,10
BEGUSARAI,19993,Naokothi,Deora,Kranti,07-Jul-17,10
BEGUSARAI,19994,Naokothi,Samsa,Aakarsh,16-Jun-20,10
BEGUSARAI,19995,Naokothi,Bishunpur,Idrish,26-Dec-18,10
BEGUSARAI,19996,Naokothi,Bishunpur,Sudha,10-Oct-17,10
BEGUSARAI,19997,Naokothi,Deora,Kajal,02-Jul-17,10
BEGUSARAI,19998,Naokothi,Deora,Laxmi,28-Jun-17,10
BEGUSARAI,19999,Naokothi,Deora,Puja,27-Jun-17,10
BEGUSARAI,20000,Naokothi,Deora,MAA SHARDE,26-Jun-17,11
BEGUSARAI,20001,Naokothi,Deora,Rista,25-Jun-17,10
BEGUSARAI,20002,Naokothi,Deora,Mala,17-Jul-17,10
BEGUSARAI,20003,Naokothi,Gamharia,Jay Mahadev,05-Jul-17,12
BEGUSARAI,20004,Naokothi,Gamharia,Mumtaz,01-Aug-18,14
BEGUSARAI,20005,Naokothi,Deora,Jay Hanuman,25-Jul-17,10
BEGUSARAI,20006,Naokothi,Baghras,Sapna,14-Aug-15,13
BEGUSARAI,20007,Naokothi,Dafarpur,Durga,16-Jul-17,10
BEGUSARAI,20008,Naokothi,Dafarpur,Kali 2482015,24-Aug-15,10
BEGUSARAI,20009,Naokothi,Isufa,Suman,20-Jun-23,12
BEGUSARAI,20010,Naokothi,Dafarpur,Satguru,16-Sep-17,12
BEGUSARAI,20011,Naokothi,Gamharia,Svati,19-Jul-16,10
BEGUSARAI,20012,Naokothi,Dafarpur,Gahil,16-Sep-17,11
BEGUSARAI,20013,Naokothi,Dafarpur,Ram,05-Apr-16,10
BEGUSARAI,20014,Naokothi,Tekanpura,Ajnabi,03-Jul-17,11
BEGUSARAI,20015,Naokothi,Gamharia,Saraswti,14-Mar-13,15
BEGUSARAI,20016,Naokothi,Chhatauna,Janki 210817,21-Aug-17,10
BEGUSARAI,20017,Naokothi,Samsa,Payal 050117,21-Aug-17,15
BEGUSARAI,20018,Naokothi,Samsa,Milan,07-Nov-15,12
BEGUSARAI,20019,Naokothi,Bishunpur,Rekha,22-Nov-17,10
BEGUSARAI,20020,Naokothi,Hasanpur,Arman,06-May-22,13
BEGUSARAI,20021,Naokothi,Tekanpura,Maa Ambe,03-Oct-16,10
BEGUSARAI,20022,Naokothi,Babhanganw,Laxmi251120,25-Nov-16,12
BEGUSARAI,20023,Naokothi,Babhanganw,Bhagwati0207,02-Jul-16,10
BEGUSARAI,20024,Naokothi,Bishunpur,Sharda111220,11-Dec-16,14
BEGUSARAI,20025,Naokothi,Nirpur,Shanti,07-Dec-15,12
BEGUSARAI,20026,Naokothi,Begampur,Jamuna,27-Aug-13,10
BEGUSARAI,20027,Naokothi,Maheshwara,Gayatri,26-Jun-16,13
BEGUSARAI,20028,Naokothi,Dafarpur,Vandana1609,16-Sep-17,11
BEGUSARAI,20029,Naokothi,Depura,Bajarangabali,09-Jan-15,10
BEGUSARAI,20030,Naokothi,Bindraban,Bandana,16-Sep-17,11
BEGUSARAI,20031,Naokothi,Chhatauna,Manasa,21-Aug-17,12
BEGUSARAI,20032,Naokothi,Pahsara,Annu,01-Dec-16,12
BEGUSARAI,20033,Naokothi,Razakpur,Raunak,27-Apr-17,10
BEGUSARAI,20034,Naokothi,Razakpur,Chand Sitara,26-Dec-16,10
BEGUSARAI,20035,Naokothi,Razakpur,Shabnam,07-Jun-17,12
BEGUSARAI,20036,Naokothi,Gamharia,Sarswati,03-Feb-17,12
BEGUSARAI,20037,Naokothi,Gamharia,Radha,20-Apr-16,10
BEGUSARAI,20038,Naokothi,Deora,Sona,26-Jun-17,10
BEGUSARAI,20039,Naokothi,Deora,Chandani,28-Jun-17,10
BEGUSARAI,20040,Naokothi,Deora,Darpan,05-Jul-17,10
BEGUSARAI,20041,Naokothi,Deora,Ganga Sagar,20-Jul-17,10
BEGUSARAI,20042,Naokothi,Deora,Sajan,28-Jun-17,10
BEGUSARAI,20043,Naokothi,Deora,Parwati,01-Dec-18,10
BEGUSARAI,20044,Naokothi,Samsa,Ganesh,06-Jan-15,12
BEGUSARAI,20045,Naokothi,Hasanpur,Sita,17-Jun-13,11
BEGUSARAI,20046,Naokothi,Samsa,Khushi,08-Dec-16,10
BEGUSARAI,20047,Naokothi,Samsa,Amar,08-Dec-16,12
BEGUSARAI,20048,Naokothi,Chak,Bhawani,01-May-17,12
BEGUSARAI,20049,Naokothi,Pahsara,Vina,05-Mar-18,10
BEGUSARAI,20050,Naokothi,Pahsara,Ganpati,05-Jan-18,12
BEGUSARAI,20051,Naokothi,Pahsara,Durga,01-Jul-18,10
BEGUSARAI,20052,Naokothi,Babhanganw,Rupam,27-Feb-18,13
BEGUSARAI,20053,Naokothi,Babhanganw,Jyoti,25-Feb-18,12
BEGUSARAI,20054,Naokothi,Babhanganw,Mahadev,20-Feb-18,10
BEGUSARAI,20055,Naokothi,Babhanganw,Jahana,23-Feb-18,10
BEGUSARAI,20056,Naokothi,Pahsara,Chand,15-Mar-18,14
BEGUSARAI,20057,Naokothi,Babhanganw,Sarswati,10-Mar-18,11
BEGUSARAI,20058,Naokothi,Pahsara,Savitri,13-Mar-18,10
BEGUSARAI,20059,Naokothi,Pahsara,Gopi,02-Mar-18,12
BEGUSARAI,20060,Naokothi,Pahsara,Durgapur,06-Mar-18,10
BEGUSARAI,20061,Naokothi,Pahsara,Gita,02-Mar-18,11
BEGUSARAI,20062,Naokothi,Pahsara,Sitara,08-Feb-18,10
BEGUSARAI,20063,Naokothi,Pahsara,Asmita,22-Feb-18,12
BEGUSARAI,20064,Naokothi,Pahsara,Moni,17-Mar-18,10
BEGUSARAI,20065,Naokothi,Pahsara,Navya,22-Feb-18,10
BEGUSARAI,20066,Naokothi,Babhanganw,Deepa,25-Feb-18,10
BEGUSARAI,20067,Naokothi,Pahsara,Khusabu,22-Feb-18,10
BEGUSARAI,20068,Naokothi,Pahsara,Lal,04-Sep-17,11
BEGUSARAI,20069,Naokothi,Chhatauna,Ashirvad,16-Sep-17,10
BEGUSARAI,20070,Naokothi,Deora,Vikram,07-Sep-17,10
BEGUSARAI,20071,Naokothi,Deora,Annu,16-Jan-18,10
BEGUSARAI,20072,Naokothi,Dafarpur,Vishnu,16-Sep-17,10
BEGUSARAI,20073,Naokothi,Depura,Jagaran,23-Dec-16,12
BEGUSARAI,20074,Naokothi,Bishunpur,MumtaJ,17-Jul-14,11
BEGUSARAI,20075,Naokothi,Bishunpur,Aanshu,18-Aug-18,12
BEGUSARAI,20076,Naokothi,Razakpur,Bandhan,02-May-17,10
BEGUSARAI,20077,Naokothi,Pahsara,Dev,02-May-18,10
BEGUSARAI,20078,Naokothi,Abbupur,Radhika,06-Mar-18,12
BEGUSARAI,20079,Naokothi,Pahsara,Gangasagar,02-May-18,10
BEGUSARAI,20080,Naokothi,Pahsara,Chahat 2805,28-May-18,11
BEGUSARAI,20081,Naokothi,Dafarpur,Lav,05-Dec-17,10
BEGUSARAI,20082,Naokothi,Babhanganw,Durga 1703,17-Mar-18,11
BEGUSARAI,20083,Naokothi,Babhanganw,Sri Ram,05-Jun-18,12
BEGUSARAI,20084,Naokothi,Babhanganw,Kaberi,20-Feb-18,13
BEGUSARAI,20085,Naokothi,Babhanganw,Ragani,29-Mar-18,12
BEGUSARAI,20086,Naokothi,Babhanganw,Santoshi,20-Feb-18,12
BEGUSARAI,20087,Naokothi,Bindraban,Laxmi,18-Jul-15,10
BEGUSARAI,20088,Naokothi,Pahsara,Angul,18-Sep-16,12
BEGUSARAI,20089,Naokothi,Pahsara,Dropati,17-Feb-18,10
BEGUSARAI,20090,Naokothi,Maheshwara,Nandani 0307,03-Jul-18,10
BEGUSARAI,20091,Naokothi,Babhanganw,Lalita,21-Feb-18,12
BEGUSARAI,20092,Naokothi,Babhanganw,Darpan,15-Mar-18,10
BEGUSARAI,20093,Naokothi,Samsa,Smeriti,16-Dec-17,12
BEGUSARAI,20094,Naokothi,Samsa,Parichay,16-Dec-17,11
BEGUSARAI,20095,Naokothi,Gamharia,Nandani,16-Sep-17,10
BEGUSARAI,20096,Naokothi,Gamharia,Sakshi,30-Mar-18,12
BEGUSARAI,20097,Naokothi,Gamharia,Riya,30-Mar-18,10
BEGUSARAI,20098,Naokothi,Gamharia,Raksha,30-Mar-18,11
BEGUSARAI,20099,Naokothi,Samsa,Mahak,19-May-18,14
BEGUSARAI,20100,Naokothi,Samsa,Kasam,19-May-18,11
BEGUSARAI,20101,Naokothi,Samsa,Jindgi,19-May-18,10
BEGUSARAI,20102,Naokothi,Samsa,Parwati,16-Dec-18,13
BEGUSARAI,20103,Naokothi,Samsa,Guddu,19-May-19,11
BEGUSARAI,20104,Naokothi,Samsa,Vivek,19-May-19,11
BEGUSARAI,20105,Naokothi,Dafarpur,Khushi,16-Jun-20,10
BEGUSARAI,20106,Naokothi,Dafarpur,Maharaja2306,23-Jun-20,10
BEGUSARAI,20107,Naokothi,Babhanganw,Karina,23-Jun-20,12
BEGUSARAI,20108,Naokothi,Hasanpur,Bharti,21-Oct-21,10
BEGUSARAI,20109,Naokothi,Bishunpur,Chandani,17-Jun-20,11
BEGUSARAI,20110,Naokothi,Gamharia,Kali 24062020,24-Jun-20,10
BEGUSARAI,20111,Naokothi,Razakpur,Akash,25-May-18,10
BEGUSARAI,20112,Naokothi,Chhatauna,Anmol,23-Dec-21,10
BEGUSARAI,20113,Naokothi,Razakpur,Jivan,27-Jan-21,12
BEGUSARAI,20114,Naokothi,Razakpur,Bhawana,15-Jun-20,11
BEGUSARAI,20115,Naokothi,Razakpur,Ajanavi,15-Jun-20,10
BEGUSARAI,20116,Naokothi,Babhanganw,Bharati,19-Jun-20,10
BEGUSARAI,20117,Naokothi,Begampur,Sawan,05-Jan-19,10
BEGUSARAI,20118,Naokothi,Bishunpur,ramjan,11-Jun-20,11
BEGUSARAI,20119,Naokothi,Begampur,Sita,20-Nov-19,11
BEGUSARAI,20120,Naokothi,Babhanganw,Gita,07-Jun-20,11
BEGUSARAI,20121,Naokothi,Babhanganw,Simmi,09-Jun-20,12
BEGUSARAI,20122,Naokothi,Babhanganw,Pragya130620,13-Jun-20,12
BEGUSARAI,20123,Naokothi,Babhanganw,Nayna,19-Jun-20,10
BEGUSARAI,20124,Naokothi,Babhanganw,Chandan,11-Mar-20,11
BEGUSARAI,20125,Naokothi,Babhanganw,Gulab,10-Mar-21,11
BEGUSARAI,20126,Naokothi,Depura,Mithi,19-Jun-20,10
BEGUSARAI,20127,Naokothi,Gamharia,Jai Mata Di,14-Jul-20,11
BEGUSARAI,20128,Naokothi,Gamharia,Vikash,10-Nov-19,11
BEGUSARAI,20129,Naokothi,Depura,Aayan,10-Sep-21,11
BEGUSARAI,20130,Naokothi,Razakpur,Maa Ambey,04-Jan-19,11
BEGUSARAI,20131,Naokothi,Gamharia,lakshmi,03-Nov-19,10
BEGUSARAI,20132,Naokothi,Hasanpur,Anuradha,12-Jun-20,11
BEGUSARAI,20133,Naokothi,Babhanganw,Madhu160620,16-Jun-20,10
BEGUSARAI,20134,Naokothi,Babhanganw,Chanda,16-Jun-20,12
BEGUSARAI,20135,Naokothi,Babhanganw,Mini,15-Jun-20,13
BEGUSARAI,20136,Naokothi,Babhanganw,Nidhi,15-Jun-20,12
BEGUSARAI,20137,Naokothi,Babhanganw,Samiksha,16-Jun-20,13
BEGUSARAI,20138,Naokothi,Chhatauna,aradhana,16-Jun-20,11
BEGUSARAI,20139,Naokothi,Babhanganw,Juhi 20062020,20-Jun-20,13
BEGUSARAI,20140,Naokothi,Babhanganw,Niru,17-Jun-20,13
BEGUSARAI,20141,Naokothi,Babhanganw,Madina16062,16-Jun-20,12
BEGUSARAI,20142,Naokothi,Babhanganw,Suraj,16-Jun-20,10
BEGUSARAI,20143,Naokothi,Pahsara,Supriya,16-Jun-20,11
BEGUSARAI,20144,Naokothi,Isufa,Sargam,20-Jun-23,13
BEGUSARAI,20145,Naokothi,Pahsara,Ganga,16-Jun-20,10
BEGUSARAI,20146,Naokothi,Pahsara,Madhuri,16-Jun-20,10
BEGUSARAI,20147,Naokothi,Deora,Sarswati,16-Jun-20,10
BEGUSARAI,20148,Naokothi,Deora,Badal,17-Jun-20,10
