Searched Term,Searched Location,Name,Title,Location,Profile URL,Company Name,Company Website
creative director,New York,Rich Buceta,Creative Director,"New York, United States",https://www.adforum.com/talent/41708555-rich-buceta,Zulu Alpha Kilo,http://www.zulualphakilo.com
creative director,New York,Dean Bastian,Creative Director,"New York, United States",https://www.adforum.com/talent/55089-dean-bastian,McCann Worldgroup,
creative director,New York,Scott Cooney,Creative Director,"New York, United States",https://www.adforum.com/talent/58487-scott-cooney,BBH New York,
creative director,New York,Doug Klein,Creative Director,"New York, United States",https://www.adforum.com/talent/8334-doug-klein,RAPP Worldwide,http://www.RAPP.com
creative director,New York,Steve Gold,Creative Director,"New York, United States",https://www.adforum.com/talent/5753-steve-gold,Frankel,
creative director,New York,Karen Abada,Creative Director,"New York, United States",https://www.adforum.com/talent/41714709-karen-abada,Y&R New York,
creative director,New York,Ryan McNeely,Creative Director,"New York, United States",https://www.adforum.com/talent/81810175-ryan-mcneely,Sponsorshop,
creative director,New York,Eli Terry,Creative Director,"New York, United States",https://www.adforum.com/talent/41714684-eli-terry,BBDO New York,
creative director,New York,Billy Faraut,Creative Director,"New York, United States",https://www.adforum.com/talent/81769367-billy-faraut,J. Walter Thompson New York,http://www.jwt.com/newyork
creative director,New York,Wayne Winfield,Creative Director,"New York, United States",https://www.adforum.com/talent/58848-wayne-winfield,DeVito/Verdi,
creative director,New York,Bertrand Garbassi,Creative Director,"New York, United States",https://www.adforum.com/talent/62274-bertrand-garbassi,Barbarian,
creative director,New York,Adam Alshin,Creative Director,"New York, United States",https://www.adforum.com/talent/61187-adam-alshin,TBWA\Media Arts Lab,
creative director,New York,John Palisay,Creative Director,"New York, United States",https://www.adforum.com/talent/81768617-john-palisay,FCB New York,
creative director,New York,Vanessa Graves,Creative Director,"New York, United States",https://www.adforum.com/talent/81767924-vanessa-graves,McCann Worldgroup,
creative director,New York,Ray Menendez,Creative Director,"New York, United States",https://www.adforum.com/talent/41712316-ray-menendez,DDB New York,
creative director,New York,Alison Gragnano,Creative Director,"New York, United States",https://www.adforum.com/talent/60235-alison-gragnano,Saatchi & Saatchi NY,
creative director,New York,Taras Waynor,Creative Director,"New York, United States",https://www.adforum.com/talent/50717-taras-waynor,Y&R New York,
creative director,New York,Jackie Hathiramani,Creative Director,"New York, United States",https://www.adforum.com/talent/50111-jackie-hathiramani,J. Walter Thompson New York,
creative director,New York,Ken Shuldman,Creative Director,"New York, United States",https://www.adforum.com/talent/20902-ken-shuldman,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Alisa Sengel Wixom,Creative Director,"New York, United States",https://www.adforum.com/talent/57282-alisa-sengel-wixom,BEING,
creative director,New York,Mark Schwatka,Creative Director,"New York, United States",https://www.adforum.com/talent/55515-mark-schwatka,Grey New York,
creative director,New York,Regan Honda,Creative Director,"New York, United States",https://www.adforum.com/talent/55457-regan-honda,Carat,
creative director,New York,Charlie Miesmer,Creative Director,"New York, United States",https://www.adforum.com/talent/13069-charlie-miesmer,BBDO New York,
creative director,New York,Ken Segakk,Creative Director,"New York, United States",https://www.adforum.com/talent/48515-ken-segakk,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Hank Stromberg,Creative Director,"New York, United States",https://www.adforum.com/talent/48407-hank-stromberg,Leapfrog Advertising,
creative director,New York,Jonathan Graham,Creative Director,"New York, United States",https://www.adforum.com/talent/54827-jonathan-graham,MullenLowe Los Angeles,
creative director,New York,Douglas Spitzer,Creative Director,"New York, United States",https://www.adforum.com/talent/57617-douglas-spitzer,AKA NYC,
creative director,New York,Abbott Miller,Creative Director,"New York, United States",https://www.adforum.com/talent/57047-abbott-miller,Pentagram,
creative director,New York,Zach Korman,Creative Director,"New York, United States",https://www.adforum.com/talent/81799122-zach-korman,Collins,
creative director,New York,Chris Colliton,Creative Director,"New York, United States",https://www.adforum.com/talent/81798667-chris-colliton,Droga5,
creative director,New York,Jake Shaw,Creative Director,"New York, United States",https://www.adforum.com/talent/81805094-jake-shaw,Droga5,
creative director,New York,Laszlo Szloboda,Creative Director,"New York, United States",https://www.adforum.com/talent/81804736-laszlo-szloboda,FCB New York,
creative director,New York,Mattias Lindstedt,Creative Director,"New York, United States",https://www.adforum.com/talent/81803942-mattias-lindstedt,Brand Union,
creative director,New York,Victoria Probert,Creative Director,"New York, United States",https://www.adforum.com/talent/81915641-victoria-probert,Energy BBDO,
creative director,New York,Jens Waernes,Creative Director,"New York, United States",https://www.adforum.com/talent/81796060-jens-waernes,BBDO New York,
creative director,New York,Linda Honan,Creative Director,"New York, United States",https://www.adforum.com/talent/81795877-linda-honan,BBDO New York,
creative director,New York,Seth Jablon,Creative Director,"New York, United States",https://www.adforum.com/talent/81800373-seth-jablon,Huge,
creative director,New York,Perry Metz,Creative Director,"New York, United States",https://www.adforum.com/talent/81795339-perry-metz,DDB New York,
creative director,New York,Phil Balshi,Creative Director,"New York, United States",https://www.adforum.com/talent/35884-phil-balshi,Y&R New York,
creative director,New York,Billy Leyhe,Creative Director,"New York, United States",https://www.adforum.com/talent/81803327-billy-leyhe,Makers,http://makers.to/contact-us/
creative director,New York,Fran Sheffmauer,Creative Director,"New York, United States",https://www.adforum.com/talent/35853-fran-sheffmauer,Grey New York,
creative director,New York,Jamie Ambler,Creative Director,"New York, United States",https://www.adforum.com/talent/47120-jamie-ambler,Y&R New York,
creative director,New York,Julia Stoger,Creative Director,"New York, United States",https://www.adforum.com/talent/81793561-julia-stoger,Wunderman Buenos Aires,
creative director,New York,Thomas Hayo,Creative Director,"New York, United States",https://www.adforum.com/talent/34115-thomas-hayo,BBH New York,
creative director,New York,Pat Chiono,Creative Director,"New York, United States",https://www.adforum.com/talent/39660-pat-chiono,J. Walter Thompson New York,http://www.jwt.com/newyork
creative director,New York,Alan Blum,Creative Director,"New York, United States",https://www.adforum.com/talent/34545-alan-blum,Blue Elephant,
creative director,New York,Rena Wong,Creative Director,"New York, United States",https://www.adforum.com/talent/39482-rena-wong,,
creative director,New York,Eric David,Creative Director,"New York, United States",https://www.adforum.com/talent/39379-eric-david,Publicis Kaplan Thaler,
creative director,New York,Kara Goodrich,Creative Director,"New York, United States",https://www.adforum.com/talent/38220-kara-goodrich,BBDO New York,
creative director,New York,Chris Schifando,Creative Director,"New York, United States",https://www.adforum.com/talent/45357-chris-schifando,,
creative director,New York,Conchita Funcia,Creative Director,"New York, United States",https://www.adforum.com/talent/17558-conchita-funcia,BRAVO/Y&R,
creative director,New York,Sam Mazur,Creative Director,"New York, United States",https://www.adforum.com/talent/42389-sam-mazur,Terri & Sandy,
creative director,New York,Jeff Stevens,Creative Director,"New York, United States",https://www.adforum.com/talent/41514-jeff-stevens,Saatchi & Saatchi Wellness,
creative director,New York,Banks Noel,Creative Director,"New York, United States",https://www.adforum.com/talent/81837984-banks-noel,BBDO New York,
creative director,New York,Kimb Luisi,Creative Director,"New York, United States",https://www.adforum.com/talent/81837585-kimb-luisi,SAWHORSE INTERACTIVE,
creative director,New York,J.  Archie Lyons,Creative Director,"New York, United States",https://www.adforum.com/talent/81842553-j-archie-lyons,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Chris Knight,Creative Director,"New York, United States",https://www.adforum.com/talent/35872-chris-knight,Wieden + Kennedy,
creative director,New York,John Codling,Creative Director,"New York, United States",https://www.adforum.com/talent/81842522-john-codling,J. Walter Thompson New York,http://www.jwt.com/newyork
creative director,New York,Diego Fonseca,Creative Director,"New York, United States",https://www.adforum.com/talent/81839524-diego-fonseca,Anomaly,
creative director,New York,Eric Chang,Creative Director,"New York, United States",https://www.adforum.com/talent/81841358-eric-chang,Wieden + Kennedy,
creative director,New York,Richard Stiebitz,Creative Director,"New York, United States",https://www.adforum.com/talent/44734-richard-stiebitz,Wunderman Thompson,http://www.wunderman.cz
creative director,New York,Stacy Kenny,Creative Director,"New York, United States",https://www.adforum.com/talent/81840362-stacy-kenny,,
creative director,New York,Ferdinad Daniele,Creative Director,"New York, United States",https://www.adforum.com/talent/81840127-ferdinad-daniele,McCann Worldgroup,
creative director,New York,Mike Perry,Creative Director,"New York, United States",https://www.adforum.com/talent/81836791-mike-perry,Design Bridge,
creative director,New York,Jessica Rello,Creative Director,"New York, United States",https://www.adforum.com/talent/81840228-jessica-rello,BBDO New York,
creative director,New York,Florian Marquardt,Creative Director,"New York, United States",https://www.adforum.com/talent/81836619-florian-marquardt,Goodby Silverstein & Partners,
creative director,New York,Jonathan Mackler,Creative Director,"New York, United States",https://www.adforum.com/talent/65038-jonathan-mackler,BBH New York,
creative director,New York,Jack Mariucci,Creative Director,"New York, United States",https://www.adforum.com/talent/65418-jack-mariucci,,
creative director,New York,Chris Johnson,Creative Director,"New York, United States",https://www.adforum.com/talent/65331-chris-johnson,Connecting Plots,
creative director,New York,James Kuczynski,"Creative Director, Marketing and Brand","New York, United States",https://www.adforum.com/talent/81791303-james-kuczynski,Peacock TV,
creative director,New York,Tommy Murov,Regional Executive Creative Director / CCO,"New York, United States",https://www.adforum.com/talent/41707310-tommy-murov,McCann New York,
creative director,New York,Mike Miller,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/19090-mike-miller,X3M Ideas,
creative director,New York,Joe Mongognia,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/63713-joe-mongognia,Grey New York,
creative director,New York,Josh Schildkraut,Creative Director,"New York, United States",https://www.adforum.com/talent/68380-josh-schildkraut,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Lauren Kosteski,Creative Director,"New York, United States",https://www.adforum.com/talent/81836443-lauren-kosteski,GroupM North America,
creative director,New York,Brad Soulas,"SVP, Group Creative Director","New York, United States",https://www.adforum.com/talent/81795363-brad-soulas,McCann New York,
creative director,New York,Larry Platt,"EVP, Executive Creative Director","New York, United States",https://www.adforum.com/talent/46149-larry-platt,McCann New York,
creative director,New York,Susan Golkin,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/61367-susan-golkin,VML New York,
creative director,New York,Matthew Edwards,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81786981-matthew-edwards,Goodby Silverstein & Partners,
creative director,New York,Gavin Wellsman,VFX Creative Director,"New York, United States",https://www.adforum.com/talent/81838996-gavin-wellsman,Anomaly,
creative director,New York,Michael Jordan,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/3676-michael-jordan,Kids,
creative director,New York,Daniel Alvarez,General Creative Director,"New York, United States",https://www.adforum.com/talent/81813311-daniel-alvarez,Sancho BBDO,
creative director,New York,Jason Ashlock,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41702449-jason-ashlock,adam&eveNYC,
creative director,New York,Stuart Jennings,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6693196-stuart-jennings,Wieden + Kennedy,
creative director,New York,Dominic Al-Samarraie,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81785185-dominic-al-samarraie,VML (formerly WT),
creative director,New York,Danny Rodriguez,"EVP, Executive Creative Director","New York, United States",https://www.adforum.com/talent/29923-danny-rodriguez,McCann New York,
creative director,New York,Lucas Bongioanni,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81786459-lucas-bongioanni,the community,
creative director,New York,Sei Rey Ho,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81854752-sei-rey-ho,Impact BBDO,
creative director,New York,Seth Jacobs,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81767347-seth-jacobs,Anomaly,
creative director,New York,Chad Walker,Group Creative Director,"New York, United States",https://www.adforum.com/talent/29958-chad-walker,Sterling-Rice Group,
creative director,New York,Eric Helin,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41702298-eric-helin,Wieden + Kennedy,
creative director,New York,Alison Hess,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41699545-alison-hess,Code and Theory,
creative director,New York,Ben Hughes,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41706252-ben-hughes,Squarespace,
creative director,New York,Wayne Best,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13943-wayne-best,VML,http://www.wundermanthompson.com/
creative director,New York,Martin Insua,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41709686-martin-insua,TBWA\Chiat\Day Los Angeles,http://tbwachiatdayla.com/#/
creative director,New York,Drummond Berman,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81800146-drummond-berman,Merkley+Partners,
creative director,New York,Christine Montaquila,Group Creative Director,"New York, United States",https://www.adforum.com/talent/67490-christine-montaquila,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Karen Land Short,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81821712-karen-land-short,Accenture Song,http://www.accenture.com/us-en/about/accenture-song-index
creative director,New York,Kevin Ives,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81782949-kevin-ives,Ayzenberg Group,
creative director,New York,Charles Hodges,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81787379-charles-hodges,Arts & Letters Creative & Co.,
creative director,New York,Dirk Greene,VFX Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41709303-dirk-greene,Wieden + Kennedy,
creative director,New York,Erika Kohnen,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81855734-erika-kohnen,Droga5,
creative director,New York,Anthony DiMichele,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81815612-anthony-dimichele,Goodby Silverstein & Partners,
creative director,New York,Vanessa Castaneda,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81846269-vanessa-castaneda,Alma,
creative director,New York,Molly Jamison,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81806591-molly-jamison,Arts & Letters Creative & Co.,
creative director,New York,Tiffany Smith,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41001-tiffany-smith,David&Goliath,http://www.dng.com
creative director,New York,Ryan Lawrence,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81791557-ryan-lawrence,Leo Burnett Toronto,
creative director,New York,Daniel Bonder,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41711436-daniel-bonder,adam&eveNYC,
creative director,New York,Lew Willig,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41706759-lew-willig,WRTHY,
creative director,New York,Elizabeth Starkey,"Freelance Creative Director, Art Director, Videographer, Animator, Designer, and Artist ⚡ Creative Director and Founder","New York, United States",https://www.adforum.com/talent/82207644-elizabeth-starkey,,
creative director,New York,Jessica Giles,Creative Director,"New York, United States",https://www.adforum.com/talent/81785686-jessica-giles,FCB London,
creative director,New York,Jason Graff,Creative Director,"New York, United States",https://www.adforum.com/talent/13213-jason-graff,"Area 23, An IPG Health Company",
creative director,New York,Dana Stalker,Creative Director,"New York, United States",https://www.adforum.com/talent/81781949-dana-stalker,VML,http://www.wundermanthompson.com/
creative director,New York,Ben Morejon,Creative Director,"New York, United States",https://www.adforum.com/talent/81805698-ben-morejon,VML,http://www.wundermanthompson.com/
creative director,New York,Heather Larimer,Creative Director,"New York, United States",https://www.adforum.com/talent/81768036-heather-larimer,Orchard Creative,http://orchardcreative.com
creative director,New York,Nick Bakshi,Creative Director,"New York, United States",https://www.adforum.com/talent/81811176-nick-bakshi,Le Pub,
creative director,New York,Ryan Raab,Creative Director,"New York, United States",https://www.adforum.com/talent/81815798-ryan-raab,The Martin Agency,
creative director,New York,Chris Bernesby,Creative Director,"New York, United States",https://www.adforum.com/talent/81848496-chris-bernesby,"Area 23, An IPG Health Company",
creative director,New York,David Wittman,"Partner, Creative Director","New York, United States",https://www.adforum.com/talent/38899-david-wittman,Wieden + Kennedy,
creative director,New York,Jeff Anderson,Creative Director,"New York, United States",https://www.adforum.com/talent/51725-jeff-anderson,adam&eveNYC,
creative director,New York,Emily Clark,Creative Director,"New York, United States",https://www.adforum.com/talent/81816481-emily-clark,Ogilvy UK,http://www.ogilvy.co.uk
creative director,New York,Alex Romans,Creative Director,"New York, United States",https://www.adforum.com/talent/81779018-alex-romans,Droga5,
creative director,New York,MyTran Dang,Creative Director,"New York, United States",https://www.adforum.com/talent/81801449-mytran-dang,MullenLowe UK,http://www.mullenlowe.co.uk
creative director,New York,Carl Mallia,Creative Director,"New York, United States",https://www.adforum.com/talent/81845050-carl-mallia,Allied Global Communications,
creative director,New York,Ben Brown,Creative Director,"New York, United States",https://www.adforum.com/talent/81798245-ben-brown,Zealot,
creative director,New York,Mike Haje,Creative Director,"New York, United States",https://www.adforum.com/talent/6694319-mike-haje,77 Ventures,
creative director,New York,Lawrence Melilli,Creative Director,"New York, United States",https://www.adforum.com/talent/41699306-lawrence-melilli,Wieden + Kennedy,
creative director,New York,Evan Schultz,Creative Director,"New York, United States",https://www.adforum.com/talent/81785139-evan-schultz,Le Truc,
creative director,New York,Ricky Lu,Creative Director,"New York, United States",https://www.adforum.com/talent/81840934-ricky-lu,Pereira O'Dell,
creative director,New York,Lukas Lund,Creative Director,"New York, United States",https://www.adforum.com/talent/81777423-lukas-lund,Worth Your While,
creative director,New York,Joe Capanear,Creative Director,"New York, United States",https://www.adforum.com/talent/81849827-joe-capanear,"Area 23, An IPG Health Company",
creative director,New York,Jason Gorman,Creative Director,"New York, United States",https://www.adforum.com/talent/81775994-jason-gorman,FCB New York,
creative director,New York,Taylor Lucas,Creative Director,"New York, United States",https://www.adforum.com/talent/81803447-taylor-lucas,EP+Co,
creative director,New York,Austin Hamilton,Creative Director,"New York, United States",https://www.adforum.com/talent/81785687-austin-hamilton,FCB London,
creative director,New York,Eric Schutte,Creative Director,"New York, United States",https://www.adforum.com/talent/81795713-eric-schutte,DeVito/Verdi,
creative director,New York,Judd Counsell,Creative Director,"New York, United States",https://www.adforum.com/talent/81777482-judd-counsell,Impact BBDO,
creative director,New York,Tom Coleman,Creative Director,"New York, United States",https://www.adforum.com/talent/23732-tom-coleman,Droga5,
creative director,New York,Mark Girand,Creative Director,"New York, United States",https://www.adforum.com/talent/40419-mark-girand,WRTHY,
creative director,New York,Aaron Griffiths,Global Creative Director,"New York, United States",https://www.adforum.com/talent/82229933-aaron-griffiths,Arnold Worldwide NY,http://www.arnoldworldwide.com
creative director,New York,Erin Wendel,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81818709-erin-wendel,McCann Worldgroup,
creative director,New York,Lauren McCrindle,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81818708-lauren-mccrindle,McCann Worldgroup,
creative director,New York,Alex Bodman,Global Creative Director,"New York, United States",https://www.adforum.com/talent/81842770-alex-bodman,Spotify In-House,
creative director,New York,Jay Benjamin,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/58679-jay-benjamin,Serviceplan Americas,
creative director,New York,Brad Roseberry,Freelance Creative Director,"New York, United States",https://www.adforum.com/talent/31224-brad-roseberry,BBDO New York,
creative director,New York,Jeff Han,Creative Director,"New York, United States",https://www.adforum.com/talent/81840380-jeff-han,Elastic / Santa Monica,
creative director,New York,Vinny Tulley,Creative Director,"New York, United States",https://www.adforum.com/talent/62071-vinny-tulley,DeVito/Verdi,
creative director,New York,Jason Musante,Global Executive Creative Director,"New York, United States",https://www.adforum.com/talent/50191-jason-musante,Huge,
creative director,New York,Dov Zmood,"VP, Group Creative Director","New York, United States",https://www.adforum.com/talent/81836682-dov-zmood,McCann Health,
creative director,New York,Guy Barnett,Founder &amp; Global Creative Director,"New York, United States",https://www.adforum.com/talent/69947-guy-barnett,Public Inc.,
creative director,New York,Peepo David,"Group Creative Director, NA","New York, United States",https://www.adforum.com/talent/82261171-peepo-david,VML New York,
creative director,New York,Oswaldo Sa,Regional Creative Director,"New York, United States",https://www.adforum.com/talent/82210091-oswaldo-sa,VML (formerly VMLY&R),
creative director,New York,Evelyn Neill,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21813-evelyn-neill,Doremus,
creative director,New York,Lisa Smith,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81878089-lisa-smith,Jones Knowles Ritchie (JKR),
creative director,New York,Andrew Keller,Global Creative Director,"New York, United States",https://www.adforum.com/talent/38234-andrew-keller,VML,
creative director,New York,Rodrigo Bistene,"VP, Creative Director","New York, United States",https://www.adforum.com/talent/82231157-rodrigo-bistene,,
creative director,New York,Kim Pick,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81801080-kim-pick,VML,
creative director,New York,Jonathan Santana,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/82209635-jonathan-santana,Johannes Leonardo,
creative director,New York,Eduardo Tavares,"VP Creative Director, Craft & Design","New York, United States",https://www.adforum.com/talent/81799444-eduardo-tavares,DENTSU CREATIVE Argentina,
creative director,New York,Raquel Chávez,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82234366-raquel-chavez,the community,
creative director,New York,John Mescall,Global Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81793154-john-mescall,McCann London,
creative director,New York,Jake Wallace,Creative Director,"New York, United States",https://www.adforum.com/talent/81879328-jake-wallace,,
creative director,New York,Mark DiMassimo,Creative Director,"New York, United States",https://www.adforum.com/talent/21794-mark-dimassimo,DiMassimo Goldstein,
creative director,New York,Scott Carlton,Creative Director,"New York, United States",https://www.adforum.com/talent/81855567-scott-carlton,Saatchi & Saatchi Wellness,
creative director,New York,Peter Kain,Creative Director,"New York, United States",https://www.adforum.com/talent/43492-peter-kain,BBDO New York,
creative director,New York,Andy Hall,Creative Director,"New York, United States",https://www.adforum.com/talent/13091-andy-hall,Elastic / Santa Monica,
creative director,New York,Andrea Bistany,Creative Director,"New York, United States",https://www.adforum.com/talent/82210744-andrea-bistany,Klick Health,
creative director,New York,Laurent Leccia,Creative Director,"New York, United States",https://www.adforum.com/talent/41712525-laurent-leccia,FRED & FARID New York,http://fredfarid.com
creative director,New York,Bella  Cabral,Creative Director,"New York, United States",https://www.adforum.com/talent/82330181-bella-cabral,180LA,
creative director,New York,Danilo Boer,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41705941-danilo-boer,FCB Chicago,
creative director,New York,Steve Skibba,Creative Director/Copywriter,"New York, United States",https://www.adforum.com/talent/55495-steve-skibba,TBWA\Worldwide,http://www.tbwa.com
creative director,New York,Jolene Delisle,Founder and Creative Director,"New York, United States",https://www.adforum.com/talent/81791380-jolene-delisle,Arnold Worldwide NY,http://www.arnoldworldwide.com
creative director,New York,Sharon Howard-Butler,SVP Creative Director,"New York, United States",https://www.adforum.com/talent/82245675-sharon-howard-butler,,
creative director,New York,Paul Bichler,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81807165-paul-bichler,Droga5,
creative director,New York,Daniela Vojta,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81806770-daniela-vojta,McCann New York,
creative director,New York,Ian Cleary,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81809609-ian-cleary,Relevant,
creative director,New York,Damion Sammarco,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/56506-damion-sammarco,TAXI Toronto,
creative director,New York,Harry Bernsein,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41709548-harry-bernsein,Berlin Cameron,
creative director,New York,Chris Plehal,Group Creative Directors,"New York, United States",https://www.adforum.com/talent/41710677-chris-plehal,Red Tettemer O’Connell + Partners,
creative director,New York,Alisa Wixom,Group Creative Directors,"New York, United States",https://www.adforum.com/talent/41697426-alisa-wixom,GSD&M,
creative director,New York,Luiz Guimaraes,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82231481-luiz-guimaraes,,
creative director,New York,Will Boudreau,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81781447-will-boudreau,BBDO New York,
creative director,New York,Simon Nickson,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81800145-simon-nickson,Merkley+Partners,
creative director,New York,Nick Kaplan,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81770347-nick-kaplan,Saatchi & Saatchi NY,
creative director,New York,Daniela Vojta,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81795648-daniela-vojta,BBDO Canada,
creative director,New York,Orion Tate,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81794905-orion-tate,Translation,
creative director,New York,Jeff St. Jean,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81791425-jeff-st-jean,RPA,
creative director,New York,Matt D'Ercole,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81786337-matt-dercole,Digitas,
creative director,New York,Daniel Ahern,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81800962-daniel-ahern,VaynerMedia,
creative director,New York,John Cranston,VFX Creative Director/Partner,"New York, United States",https://www.adforum.com/talent/81794119-john-cranston,Saatchi & Saatchi NY,
creative director,New York,Andrea Thompson,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81847761-andrea-thompson,McCann HumanCare,
creative director,New York,Asan Aslam,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81794094-asan-aslam,Grey New York,
creative director,New York,Toby Treyer-Evans,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81793015-toby-treyer-evans,Droga5,
creative director,New York,Jason Stefanik,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81781849-jason-stefanik,dentsuMB,
creative director,New York,Marcel Yunes,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81781642-marcel-yunes,R/GA California,
creative director,New York,Jon Krevolin,EVP Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21101-jon-krevolin,Doner,
creative director,New York,Daniel Miller,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81781058-daniel-miller,VML,
creative director,New York,Anthony Moss,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81784641-anthony-moss,Deloitte Digital,
creative director,New York,Brian Eilbott,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81782861-brian-eilbott,Grey New York,
creative director,New York,Gary Resch,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81788605-gary-resch,,
creative director,New York,Eduardo Basque,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82209465-eduardo-basque,McCann Health Brazil,
creative director,New York,Jake Blumenau,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81781445-jake-blumenau,masius I Publicis Consultants,
creative director,New York,Zac Sax,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/81778170-zac-sax,Publicis New York,
creative director,New York,Brandon Henderson,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81770619-brandon-henderson,Wieden + Kennedy,
creative director,New York,Andrew Jasperson,Associate Creative Director/Art Director,"New York, United States",https://www.adforum.com/talent/41712667-andrew-jasperson,Crispin Porter + Bogusky,
creative director,New York,Joo Youn Paek,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81779128-joo-youn-paek,R/GA,
creative director,New York,Scott Bartley,Partner / Creative Director,"New York, United States",https://www.adforum.com/talent/34013-scott-bartley,,
creative director,New York,Sammi Needham,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81779123-sammi-needham,R/GA,
creative director,New York,Justin Levine,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81769131-justin-levine,Grey New York,
creative director,New York,Duc Pham,Associate Creative Director,"New York, Vietnam",https://www.adforum.com/talent/30528-duc-pham,TAXI Toronto,
creative director,New York,Marybeth Ledesma,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81797448-marybeth-ledesma,Droga5,
creative director,New York,Glen Jacobs,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/30333-glen-jacobs,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,David Rosen,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/29949-david-rosen,Deutsch NY,
creative director,New York,Barry Flanik,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81777418-barry-flanik,Weber Shandwick Worldwide,
creative director,New York,Avery Carroll,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41709220-avery-carroll,dentsuMB,
