SKU,EAN,,,,,,,,,,,,,,,,,,,,,
2608831035,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608831041,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608831046,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608831115,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608831118,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608831125,6.95E+17,,,,,,,,,,,,,,,,,,,,,
2608900600,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900602,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900604,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900605,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900606,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900607,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900609,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900610,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900611,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900612,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901481,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900615,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900616,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901482,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900618,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900619,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901483,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900621,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900622,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901484,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900625,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900626,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901485,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900630,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608900631,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901486,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901487,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901488,4.06E+17,,,,,,,,,,,,,,,,,,,,,
2608901489,4.06E+17,,,,,,,,,,,,,,,,,,,,,
282299,,,,,,,,,,,,,,,,,,,,,,
282301,,,,,,,,,,,,,,,,,,,,,,
282308,,,,,,,,,,,,,,,,,,,,,,
282304,7613023991045,,,,,,,,,,,,,,,,,,,,,
282303,,,,,,,,,,,,,,,,,,,,,,
2241983,,,,,,,,,,,,,,,,,,,,,,
2241991,,,,,,,,,,,,,,,,,,,,,,
282293,,,,,,,,,,,,,,,,,,,,,,
2207190,,,,,,,,,,,,,,,,,,,,,,
2207193,,,,,,,,,,,,,,,,,,,,,,
2232608,,,,,,,,,,,,,,,,,,,,,,
2232598,,,,,,,,,,,,,,,,,,,,,,
2341238,,,,,,,,,,,,,,,,,,,,,,
2168875,,,,,,,,,,,,,,,,,,,,,,
2168882,,,,,,,,,,,,,,,,,,,,,,
2254657,,,,,,,,,,,,,,,,,,,,,,
2254752,,,,,,,,,,,,,,,,,,,,,,
2254778,,,,,,,,,,,,,,,,,,,,,,
2254755,,,,,,,,,,,,,,,,,,,,,,
70184644759,,,,,,,,,,,,,,,,,,,,,,
70184644760,,,,,,,,,,,,,,,,,,,,,,
70184627645,,,,,,,,,,,,,,,,,,,,,,
70184627646,,,,,,,,,,,,,,,,,,,,,,
70184608555,,,,,,,,,,,,,,,,,,,,,,
70184608556,,,,,,,,,,,,,,,,,,,,,,
70184607493,,,,,,,,,,,,,,,,,,,,,,
70184607684,,,,,,,,,,,,,,,,,,,,,,
70184603038,,,,,,,,,,,,,,,,,,,,,,
70184626806,,,,,,,,,,,,,,,,,,,,,,
70184626807,,,,,,,,,,,,,,,,,,,,,,
70184626810,,,,,,,,,,,,,,,,,,,,,,
70184631885,,,,,,,,,,,,,,,,,,,,,,
70184631886,,,,,,,,,,,,,,,,,,,,,,
70184623598,,,,,,,,,,,,,,,,,,,,,,
70184623599,,,,,,,,,,,,,,,,,,,,,,
70184623180,,,,,,,,,,,,,,,,,,,,,,
70184626814,,,,,,,,,,,,,,,,,,,,,,
70184626815,,,,,,,,,,,,,,,,,,,,,,
70184626818,,,,,,,,,,,,,,,,,,,,,,
70184631891,,,,,,,,,,,,,,,,,,,,,,
70184631892,,,,,,,,,,,,,,,,,,,,,,
70184631894,,,,,,,,,,,,,,,,,,,,,,
70184612117,,,,,,,,,,,,,,,,,,,,,,
70184626528,,,,,,,,,,,,,,,,,,,,,,
2188488,,,,,,,,,,,,,,,,,,,,,,
2188502,,,,,,,,,,,,,,,,,,,,,,
2188489,,,,,,,,,,,,,,,,,,,,,,
2188503,,,,,,,,,,,,,,,,,,,,,,
2188490,,,,,,,,,,,,,,,,,,,,,,
2188504,,,,,,,,,,,,,,,,,,,,,,
2188491,,,,,,,,,,,,,,,,,,,,,,
2188505,,,,,,,,,,,,,,,,,,,,,,
2188492,,,,,,,,,,,,,,,,,,,,,,
2188506,,,,,,,,,,,,,,,,,,,,,,
2188493,,,,,,,,,,,,,,,,,,,,,,
2188507,,,,,,,,,,,,,,,,,,,,,,
2188494,,,,,,,,,,,,,,,,,,,,,,
2188508,,,,,,,,,,,,,,,,,,,,,,
2188495,,,,,,,,,,,,,,,,,,,,,,
2188509,,,,,,,,,,,,,,,,,,,,,,
2188496,,,,,,,,,,,,,,,,,,,,,,
2188510,,,,,,,,,,,,,,,,,,,,,,
2188497,,,,,,,,,,,,,,,,,,,,,,
2188511,,,,,,,,,,,,,,,,,,,,,,
2188498,,,,,,,,,,,,,,,,,,,,,,
2188512,,,,,,,,,,,,,,,,,,,,,,
2188499,,,,,,,,,,,,,,,,,,,,,,
2188513,,,,,,,,,,,,,,,,,,,,,,
2188500,,,,,,,,,,,,,,,,,,,,,,
2188514,,,,,,,,,,,,,,,,,,,,,,
2188501,,,,,,,,,,,,,,,,,,,,,,
2188515,,,,,,,,,,,,,,,,,,,,,,
2188516,,,,,,,,,,,,,,,,,,,,,,
2188517,,,,,,,,,,,,,,,,,,,,,,
2188518,,,,,,,,,,,,,,,,,,,,,,
2188519,,,,,,,,,,,,,,,,,,,,,,
2188520,,,,,,,,,,,,,,,,,,,,,,
34657569,,,,,,,,,,,,,,,,,,,,,,
34635417,,,,,,,,,,,,,,,,,,,,,,
34635418,,,,,,,,,,,,,,,,,,,,,,
34657592,,,,,,,,,,,,,,,,,,,,,,
34657591,,,,,,,,,,,,,,,,,,,,,,
34635419,,,,,,,,,,,,,,,,,,,,,,
34657570,,,,,,,,,,,,,,,,,,,,,,
34652258,,,,,,,,,,,,,,,,,,,,,,
34235150,,,,,,,,,,,,,,,,,,,,,,
34235193,,,,,,,,,,,,,,,,,,,,,,
34233042,,,,,,,,,,,,,,,,,,,,,,
34235146,,,,,,,,,,,,,,,,,,,,,,
34239079,,,,,,,,,,,,,,,,,,,,,,
34235690,,,,,,,,,,,,,,,,,,,,,,
34239092,,,,,,,,,,,,,,,,,,,,,,
34235147,,,,,,,,,,,,,,,,,,,,,,
34235149,,,,,,,,,,,,,,,,,,,,,,
34239094,,,,,,,,,,,,,,,,,,,,,,
34233043,,,,,,,,,,,,,,,,,,,,,,
34239095,,,,,,,,,,,,,,,,,,,,,,
34239096,,,,,,,,,,,,,,,,,,,,,,
34239097,,,,,,,,,,,,,,,,,,,,,,
34233045,,,,,,,,,,,,,,,,,,,,,,
34239999,,,,,,,,,,,,,,,,,,,,,,
34240000,,,,,,,,,,,,,,,,,,,,,,
34240001,,,,,,,,,,,,,,,,,,,,,,
34240003,,,,,,,,,,,,,,,,,,,,,,
34240004,,,,,,,,,,,,,,,,,,,,,,
34240005,,,,,,,,,,,,,,,,,,,,,,
34240006,,,,,,,,,,,,,,,,,,,,,,
EC01840050,,,,,,,,,,,,,,,,,,,,,,
EC02040050,,,,,,,,,,,,,,,,,,,,,,
EC02540050,,,,,,,,,,,,,,,,,,,,,,
EC03140050,,,,,,,,,,,,,,,,,,,,,,
EC04140050,,,,,,,,,,,,,,,,,,,,,,
EC05140050,,,,,,,,,,,,,,,,,,,,,,
EC06140050,,,,,,,,,,,,,,,,,,,,,,
EC07140050,,,,,,,,,,,,,,,,,,,,,,
EC08140050,,,,,,,,,,,,,,,,,,,,,,
EC10140050,,,,,,,,,,,,,,,,,,,,,,
EC11140050,,,,,,,,,,,,,,,,,,,,,,
EC13140050,,,,,,,,,,,,,,,,,,,,,,
EC15140050,,,,,,,,,,,,,,,,,,,,,,
EC16140050,,,,,,,,,,,,,,,,,,,,,,
08S2181450,,,,,,,,,,,,,,,,,,,,,,
08S2250450,,,,,,,,,,,,,,,,,,,,,,
08S2300450,,,,,,,,,,,,,,,,,,,,,,
4932352750,,,,,,,,,,,,,,,,,,,,,,
4932352751,,,,,,,,,,,,,,,,,,,,,,
4932430727,,,,,,,,,,,,,,,,,,,,,,
4932352752,,,,,,,,,,,,,,,,,,,,,,
4932352753,,,,,,,,,,,,,,,,,,,,,,
4932352754,,,,,,,,,,,,,,,,,,,,,,
4932352755,,,,,,,,,,,,,,,,,,,,,,
4932352756,,,,,,,,,,,,,,,,,,,,,,
4932352757,,,,,,,,,,,,,,,,,,,,,,
4932352758,,,,,,,,,,,,,,,,,,,,,,
4932352759,,,,,,,,,,,,,,,,,,,,,,
4932352760,,,,,,,,,,,,,,,,,,,,,,
4932352761,,,,,,,,,,,,,,,,,,,,,,
4932352762,,,,,,,,,,,,,,,,,,,,,,
4932352763,,,,,,,,,,,,,,,,,,,,,,
4932352764,,,,,,,,,,,,,,,,,,,,,,
4932352765,,,,,,,,,,,,,,,,,,,,,,
4932352766,,,,,,,,,,,,,,,,,,,,,,
4932352767,,,,,,,,,,,,,,,,,,,,,,
4932352768,,,,,,,,,,,,,,,,,,,,,,
4932352769,,,,,,,,,,,,,,,,,,,,,,
4932352770,,,,,,,,,,,,,,,,,,,,,,
4932352771,,,,,,,,,,,,,,,,,,,,,,
4932352772,,,,,,,,,,,,,,,,,,,,,,
4932352773,,,,,,,,,,,,,,,,,,,,,,
4932352774,,,,,,,,,,,,,,,,,,,,,,
4932352775,,,,,,,,,,,,,,,,,,,,,,
4932352776,,,,,,,,,,,,,,,,,,,,,,
4932352777,,,,,,,,,,,,,,,,,,,,,,
4932430728,,,,,,,,,,,,,,,,,,,,,,
4932352778,,,,,,,,,,,,,,,,,,,,,,
4932352779,,,,,,,,,,,,,,,,,,,,,,
4932352780,,,,,,,,,,,,,,,,,,,,,,
4932352781,,,,,,,,,,,,,,,,,,,,,,
4932352782,,,,,,,,,,,,,,,,,,,,,,
4932352783,,,,,,,,,,,,,,,,,,,,,,
4932352784,,,,,,,,,,,,,,,,,,,,,,
4932352785,,,,,,,,,,,,,,,,,,,,,,
4932352786,,,,,,,,,,,,,,,,,,,,,,
4932352787,,,,,,,,,,,,,,,,,,,,,,
4932352788,,,,,,,,,,,,,,,,,,,,,,
4932352790,,,,,,,,,,,,,,,,,,,,,,
4932352791,,,,,,,,,,,,,,,,,,,,,,
4932352793,,,,,,,,,,,,,,,,,,,,,,
4932352795,,,,,,,,,,,,,,,,,,,,,,
4932352796,,,,,,,,,,,,,,,,,,,,,,
4932352797,,,,,,,,,,,,,,,,,,,,,,
4932352798,,,,,,,,,,,,,,,,,,,,,,
4932352799,,,,,,,,,,,,,,,,,,,,,,
2179043,,,,,,,,,,,,,,,,,,,,,,
2179045,,,,,,,,,,,,,,,,,,,,,,
206501,,,,,,,,,,,,,,,,,,,,,,
355467,,,,,,,,,,,,,,,,,,,,,,
355468,,,,,,,,,,,,,,,,,,,,,,
2179047,,,,,,,,,,,,,,,,,,,,,,
2179049,,,,,,,,,,,,,,,,,,,,,,
355469,,,,,,,,,,,,,,,,,,,,,,
355470,,,,,,,,,,,,,,,,,,,,,,
2179071,,,,,,,,,,,,,,,,,,,,,,
2179072,,,,,,,,,,,,,,,,,,,,,,
2179073,,,,,,,,,,,,,,,,,,,,,,
2179075,,,,,,,,,,,,,,,,,,,,,,
421907,,,,,,,,,,,,,,,,,,,,,,
206508,,,,,,,,,,,,,,,,,,,,,,
355473,,,,,,,,,,,,,,,,,,,,,,
2122290,,,,,,,,,,,,,,,,,,,,,,
2122292,,,,,,,,,,,,,,,,,,,,,,
427845,,,,,,,,,,,,,,,,,,,,,,
293054,,,,,,,,,,,,,,,,,,,,,,
293140,,,,,,,,,,,,,,,,,,,,,,
2122295,,,,,,,,,,,,,,,,,,,,,,
2122297,,,,,,,,,,,,,,,,,,,,,,
427846,,,,,,,,,,,,,,,,,,,,,,
293143,,,,,,,,,,,,,,,,,,,,,,
293148,,,,,,,,,,,,,,,,,,,,,,
2122300,,,,,,,,,,,,,,,,,,,,,,
2122302,,,,,,,,,,,,,,,,,,,,,,
427847,,,,,,,,,,,,,,,,,,,,,,
293177,,,,,,,,,,,,,,,,,,,,,,
293180,,,,,,,,,,,,,,,,,,,,,,
2122216,,,,,,,,,,,,,,,,,,,,,,
2122218,,,,,,,,,,,,,,,,,,,,,,
2122274,,,,,,,,,,,,,,,,,,,,,,
2122276,,,,,,,,,,,,,,,,,,,,,,
427848,,,,,,,,,,,,,,,,,,,,,,
293229,,,,,,,,,,,,,,,,,,,,,,
293230,,,,,,,,,,,,,,,,,,,,,,
2122279,,,,,,,,,,,,,,,,,,,,,,
2122280,,,,,,,,,,,,,,,,,,,,,,
293236,,,,,,,,,,,,,,,,,,,,,,
293238,,,,,,,,,,,,,,,,,,,,,,
2122282,,,,,,,,,,,,,,,,,,,,,,
2122283,,,,,,,,,,,,,,,,,,,,,,
293259,,,,,,,,,,,,,,,,,,,,,,
293286,,,,,,,,,,,,,,,,,,,,,,
2122284,,,,,,,,,,,,,,,,,,,,,,
2122285,,,,,,,,,,,,,,,,,,,,,,
293410,,,,,,,,,,,,,,,,,,,,,,
293411,,,,,,,,,,,,,,,,,,,,,,
2120339,,,,,,,,,,,,,,,,,,,,,,
2120420,,,,,,,,,,,,,,,,,,,,,,
2120421,,,,,,,,,,,,,,,,,,,,,,
2120422,,,,,,,,,,,,,,,,,,,,,,
2120423,,,,,,,,,,,,,,,,,,,,,,
2120425,,,,,,,,,,,,,,,,,,,,,,
2120427,,,,,,,,,,,,,,,,,,,,,,
2120426,,,,,,,,,,,,,,,,,,,,,,
2120430,,,,,,,,,,,,,,,,,,,,,,
2120429,,,,,,,,,,,,,,,,,,,,,,
2120431,,,,,,,,,,,,,,,,,,,,,,
2120432,,,,,,,,,,,,,,,,,,,,,,
2179044,,,,,,,,,,,,,,,,,,,,,,
2179046,,,,,,,,,,,,,,,,,,,,,,
2179048,,,,,,,,,,,,,,,,,,,,,,
2179070,,,,,,,,,,,,,,,,,,,,,,
2179074,,,,,,,,,,,,,,,,,,,,,,
2179076,,,,,,,,,,,,,,,,,,,,,,
2122291,,,,,,,,,,,,,,,,,,,,,,
2122293,,,,,,,,,,,,,,,,,,,,,,
2122296,,,,,,,,,,,,,,,,,,,,,,
2122298,,,,,,,,,,,,,,,,,,,,,,
2122301,,,,,,,,,,,,,,,,,,,,,,
2122303,,,,,,,,,,,,,,,,,,,,,,
2122217,,,,,,,,,,,,,,,,,,,,,,
2122219,,,,,,,,,,,,,,,,,,,,,,
2122275,,,,,,,,,,,,,,,,,,,,,,
2122277,,,,,,,,,,,,,,,,,,,,,,
2122281,,,,,,,,,,,,,,,,,,,,,,
2122286,,,,,,,,,,,,,,,,,,,,,,
2120338,,,,,,,,,,,,,,,,,,,,,,
2120424,,,,,,,,,,,,,,,,,,,,,,
2120428,,,,,,,,,,,,,,,,,,,,,,
2199047,,,,,,,,,,,,,,,,,,,,,,
2199048,,,,,,,,,,,,,,,,,,,,,,
418305,,,,,,,,,,,,,,,,,,,,,,
418306,,,,,,,,,,,,,,,,,,,,,,
2199049,,,,,,,,,,,,,,,,,,,,,,
2199300,,,,,,,,,,,,,,,,,,,,,,
2199301,,,,,,,,,,,,,,,,,,,,,,
2199302,,,,,,,,,,,,,,,,,,,,,,
2199303,,,,,,,,,,,,,,,,,,,,,,
2199304,,,,,,,,,,,,,,,,,,,,,,
2199305,,,,,,,,,,,,,,,,,,,,,,
2199306,,,,,,,,,,,,,,,,,,,,,,
2199307,,,,,,,,,,,,,,,,,,,,,,
2199308,,,,,,,,,,,,,,,,,,,,,,
2199309,,,,,,,,,,,,,,,,,,,,,,
418319,,,,,,,,,,,,,,,,,,,,,,
2199311,,,,,,,,,,,,,,,,,,,,,,
2199312,,,,,,,,,,,,,,,,,,,,,,
2199313,,,,,,,,,,,,,,,,,,,,,,
2199314,,,,,,,,,,,,,,,,,,,,,,
2199315,,,,,,,,,,,,,,,,,,,,,,
2199317,,,,,,,,,,,,,,,,,,,,,,
418327,,,,,,,,,,,,,,,,,,,,,,
2199318,,,,,,,,,,,,,,,,,,,,,,
2199045,,,,,,,,,,,,,,,,,,,,,,
2199046,,,,,,,,,,,,,,,,,,,,,,
DT60809,,,,,,,,,,,,,,,,,,,,,,
DT60810,,,,,,,,,,,,,,,,,,,,,,
DT60811,,,,,,,,,,,,,,,,,,,,,,
DT60812,,,,,,,,,,,,,,,,,,,,,,
DT60813,,,,,,,,,,,,,,,,,,,,,,
DT60814,,,,,,,,,,,,,,,,,,,,,,
DT60815,,,,,,,,,,,,,,,,,,,,,,
DT60816,,,,,,,,,,,,,,,,,,,,,,
DT60817,,,,,,,,,,,,,,,,,,,,,,
DT60818,,,,,,,,,,,,,,,,,,,,,,
DT60819,,,,,,,,,,,,,,,,,,,,,,
DT60820,,,,,,,,,,,,,,,,,,,,,,
DT60821,,,,,,,,,,,,,,,,,,,,,,
DT60822,,,,,,,,,,,,,,,,,,,,,,
DT60823,,,,,,,,,,,,,,,,,,,,,,
DT60824,,,,,,,,,,,,,,,,,,,,,,
DT60825,,,,,,,,,,,,,,,,,,,,,,
DT60826,,,,,,,,,,,,,,,,,,,,,,
DT60827,,,,,,,,,,,,,,,,,,,,,,
DT60828,,,,,,,,,,,,,,,,,,,,,,
DT60829,,,,,,,,,,,,,,,,,,,,,,
DT60830,,,,,,,,,,,,,,,,,,,,,,
DT60831,,,,,,,,,,,,,,,,,,,,,,
DT60832,,,,,,,,,,,,,,,,,,,,,,
DT60833,,,,,,,,,,,,,,,,,,,,,,
DT60834,,,,,,,,,,,,,,,,,,,,,,
DT60835,,,,,,,,,,,,,,,,,,,,,,
DT60836,,,,,,,,,,,,,,,,,,,,,,
DT60837,,,,,,,,,,,,,,,,,,,,,,
DT60838,,,,,,,,,,,,,,,,,,,,,,
DT60839,,,,,,,,,,,,,,,,,,,,,,
DT60840,,,,,,,,,,,,,,,,,,,,,,
DT60842,,,,,,,,,,,,,,,,,,,,,,
DT60844,,,,,,,,,,,,,,,,,,,,,,
DT60845,,,,,,,,,,,,,,,,,,,,,,
DT60846,,,,,,,,,,,,,,,,,,,,,,
DT60847,,,,,,,,,,,,,,,,,,,,,,
DT9400,,,,,,,,,,,,,,,,,,,,,,
DT9401,,,,,,,,,,,,,,,,,,,,,,
DT9405,,,,,,,,,,,,,,,,,,,,,,
DT9406,,,,,,,,,,,,,,,,,,,,,,
DT9409,,,,,,,,,,,,,,,,,,,,,,
DT9410,,,,,,,,,,,,,,,,,,,,,,
DT9411,,,,,,,,,,,,,,,,,,,,,,
DT9412,,,,,,,,,,,,,,,,,,,,,,
DT9416,,,,,,,,,,,,,,,,,,,,,,
DT9417,,,,,,,,,,,,,,,,,,,,,,
DT9418,,,,,,,,,,,,,,,,,,,,,,
DT9419,,,,,,,,,,,,,,,,,,,,,,
DT9420,,,,,,,,,,,,,,,,,,,,,,
DT9421,,,,,,,,,,,,,,,,,,,,,,
DT9422,,,,,,,,,,,,,,,,,,,,,,
DT9423,,,,,,,,,,,,,,,,,,,,,,
DT9424,,,,,,,,,,,,,,,,,,,,,,
DT9425,,,,,,,,,,,,,,,,,,,,,,
DT9426,,,,,,,,,,,,,,,,,,,,,,
DT9428,,,,,,,,,,,,,,,,,,,,,,
DT9429,,,,,,,,,,,,,,,,,,,,,,
DT9430,,,,,,,,,,,,,,,,,,,,,,
DT9431,,,,,,,,,,,,,,,,,,,,,,
DT9433,,,,,,,,,,,,,,,,,,,,,,
DT9434,,,,,,,,,,,,,,,,,,,,,,
DT9435,,,,,,,,,,,,,,,,,,,,,,
DT9436,,,,,,,,,,,,,,,,,,,,,,
DT9438,,,,,,,,,,,,,,,,,,,,,,
DT9439,,,,,,,,,,,,,,,,,,,,,,
DT9440,,,,,,,,,,,,,,,,,,,,,,
DT9442,,,,,,,,,,,,,,,,,,,,,,
DT9445,,,,,,,,,,,,,,,,,,,,,,
DT9446,,,,,,,,,,,,,,,,,,,,,,
DT9447,,,,,,,,,,,,,,,,,,,,,,
DT9448,,,,,,,,,,,,,,,,,,,,,,
DT9449,,,,,,,,,,,,,,,,,,,,,,
DT9450,,,,,,,,,,,,,,,,,,,,,,
4932352007,,,,,,,,,,,,,,,,,,,,,,
4932352008,,,,,,,,,,,,,,,,,,,,,,
4932352009,,,,,,,,,,,,,,,,,,,,,,
4932352010,,,,,,,,,,,,,,,,,,,,,,
4932352011,,,,,,,,,,,,,,,,,,,,,,
4932352012,,,,,,,,,,,,,,,,,,,,,,
4932352013,,,,,,,,,,,,,,,,,,,,,,
4932352014,,,,,,,,,,,,,,,,,,,,,,
4932352015,,,,,,,,,,,,,,,,,,,,,,
4932430146,,,,,,,,,,,,,,,,,,,,,,
4932352016,,,,,,,,,,,,,,,,,,,,,,
4932352017,,,,,,,,,,,,,,,,,,,,,,
4932352018,,,,,,,,,,,,,,,,,,,,,,
4932464596,,,,,,,,,,,,,,,,,,,,,,
4932352019,,,,,,,,,,,,,,,,,,,,,,
4932352020,,,,,,,,,,,,,,,,,,,,,,
4932352021,,,,,,,,,,,,,,,,,,,,,,
4932352022,,,,,,,,,,,,,,,,,,,,,,
4932352023,,,,,,,,,,,,,,,,,,,,,,
4932352024,,,,,,,,,,,,,,,,,,,,,,
4932352712,,,,,,,,,,,,,,,,,,,,,,
4932352713,,,,,,,,,,,,,,,,,,,,,,
4932352944,,,,,,,,,,,,,,,,,,,,,,
4932352025,,,,,,,,,,,,,,,,,,,,,,
4932352026,,,,,,,,,,,,,,,,,,,,,,
4932352027,,,,,,,,,,,,,,,,,,,,,,
4932352028,,,,,,,,,,,,,,,,,,,,,,
4932352029,,,,,,,,,,,,,,,,,,,,,,
4932352030,,,,,,,,,,,,,,,,,,,,,,
4932352945,,,,,,,,,,,,,,,,,,,,,,
4932352946,,,,,,,,,,,,,,,,,,,,,,
4932352031,,,,,,,,,,,,,,,,,,,,,,
4932352032,,,,,,,,,,,,,,,,,,,,,,
4932352033,,,,,,,,,,,,,,,,,,,,,,
4932352034,,,,,,,,,,,,,,,,,,,,,,
4932352035,,,,,,,,,,,,,,,,,,,,,,
4932352947,,,,,,,,,,,,,,,,,,,,,,
4932352948,,,,,,,,,,,,,,,,,,,,,,
4932352036,,,,,,,,,,,,,,,,,,,,,,
4932352037,,,,,,,,,,,,,,,,,,,,,,
4932352949,,,,,,,,,,,,,,,,,,,,,,
4932352038,,,,,,,,,,,,,,,,,,,,,,
4932352039,,,,,,,,,,,,,,,,,,,,,,
4932352950,,,,,,,,,,,,,,,,,,,,,,
4932352951,,,,,,,,,,,,,,,,,,,,,,
4932430725,,,,,,,,,,,,,,,,,,,,,,
4932352952,,,,,,,,,,,,,,,,,,,,,,
4932352953,,,,,,,,,,,,,,,,,,,,,,
4932352819,,,,,,,,,,,,,,,,,,,,,,
4932352954,,,,,,,,,,,,,,,,,,,,,,
4932352820,,,,,,,,,,,,,,,,,,,,,,
4932352955,,,,,,,,,,,,,,,,,,,,,,
4932352956,,,,,,,,,,,,,,,,,,,,,,
4932356502,,,,,,,,,,,,,,,,,,,,,,
4932356503,,,,,,,,,,,,,,,,,,,,,,
4932356504,,,,,,,,,,,,,,,,,,,,,,
4932356505,,,,,,,,,,,,,,,,,,,,,,
4932399332,,,,,,,,,,,,,,,,,,,,,,
4932356506,,,,,,,,,,,,,,,,,,,,,,
4932356508,,,,,,,,,,,,,,,,,,,,,,
4932356509,,,,,,,,,,,,,,,,,,,,,,
4932356510,,,,,,,,,,,,,,,,,,,,,,
4932356511,,,,,,,,,,,,,,,,,,,,,,
4932352040,,,,,,,,,,,,,,,,,,,,,,
4932471250,,,,,,,,,,,,,,,,,,,,,,
4932352042,,,,,,,,,,,,,,,,,,,,,,
4932352043,,,,,,,,,,,,,,,,,,,,,,
4932430234,,,,,,,,,,,,,,,,,,,,,,
4932471252,,,,,,,,,,,,,,,,,,,,,,
4932430235,,,,,,,,,,,,,,,,,,,,,,
4932459588,,,,,,,,,,,,,,,,,,,,,,
4932352044,,,,,,,,,,,,,,,,,,,,,,
4932352046,,,,,,,,,,,,,,,,,,,,,,
4932464872,,,,,,,,,,,,,,,,,,,,,,
4932471253,,,,,,,,,,,,,,,,,,,,,,
4932352047,,,,,,,,,,,,,,,,,,,,,,
4932352048,,,,,,,,,,,,,,,,,,,,,,
4932471254,,,,,,,,,,,,,,,,,,,,,,
4932352049,,,,,,,,,,,,,,,,,,,,,,
4932352050,,,,,,,,,,,,,,,,,,,,,,
4932471256,,,,,,,,,,,,,,,,,,,,,,
4932471258,,,,,,,,,,,,,,,,,,,,,,
4932430438,,,,,,,,,,,,,,,,,,,,,,
4932430439,,,,,,,,,,,,,,,,,,,,,,
4932430441,,,,,,,,,,,,,,,,,,,,,,
4932430442,,,,,,,,,,,,,,,,,,,,,,
4932339498,,,,,,,,,,,,,,,,,,,,,,
4932399143,,,,,,,,,,,,,,,,,,,,,,
4932307067,,,,,,,,,,,,,,,,,,,,,,
4932399315,,,,,,,,,,,,,,,,,,,,,,
4932399316,,,,,,,,,,,,,,,,,,,,,,
4932339499,,,,,,,,,,,,,,,,,,,,,,
4932340408,,,,,,,,,,,,,,,,,,,,,,
4932399317,,,,,,,,,,,,,,,,,,,,,,
4932399318,,,,,,,,,,,,,,,,,,,,,,
4932399319,,,,,,,,,,,,,,,,,,,,,,
4932399320,,,,,,,,,,,,,,,,,,,,,,
4932307068,,,,,,,,,,,,,,,,,,,,,,
4932307069,,,,,,,,,,,,,,,,,,,,,,
4932373136,,,,,,,,,,,,,,,,,,,,,,
4932353819,,,,,,,,,,,,,,,,,,,,,,
4932399321,,,,,,,,,,,,,,,,,,,,,,
4932399322,,,,,,,,,,,,,,,,,,,,,,
4932344292,,,,,,,,,,,,,,,,,,,,,,
4932344293,,,,,,,,,,,,,,,,,,,,,,
4932399147,,,,,,,,,,,,,,,,,,,,,,
4932399148,,,,,,,,,,,,,,,,,,,,,,
4932399323,,,,,,,,,,,,,,,,,,,,,,
4932353820,,,,,,,,,,,,,,,,,,,,,,
4932340409,,,,,,,,,,,,,,,,,,,,,,
4932399222,,,,,,,,,,,,,,,,,,,,,,
4932399324,,,,,,,,,,,,,,,,,,,,,,
4932307070,,,,,,,,,,,,,,,,,,,,,,
4932307071,,,,,,,,,,,,,,,,,,,,,,
4932307072,,,,,,,,,,,,,,,,,,,,,,
4932353821,,,,,,,,,,,,,,,,,,,,,,
4932399325,,,,,,,,,,,,,,,,,,,,,,
4932367013,,,,,,,,,,,,,,,,,,,,,,
4932399327,,,,,,,,,,,,,,,,,,,,,,
4932353823,,,,,,,,,,,,,,,,,,,,,,
4932353822,,,,,,,,,,,,,,,,,,,,,,
4932340410,,,,,,,,,,,,,,,,,,,,,,
4932307073,,,,,,,,,,,,,,,,,,,,,,
4932307074,,,,,,,,,,,,,,,,,,,,,,
4932344295,,,,,,,,,,,,,,,,,,,,,,
4932353824,,,,,,,,,,,,,,,,,,,,,,
