Product Title,Price,EAN,URL
Hello Sunday the one for your eyes Mineral eye cream SPF50 Augencreme,13.7,'8436037793370,https://www.flaconi.de/pflege/hello-sunday/the-one-for-your-eyes/hello-sunday-the-one-for-your-eyes-mineral-eye-cream-spf50-augencreme.html?variant=80067505-15
Dr. Hauschka Med Gesichtscreme Mittagsblume Gesichtscreme,24.65,'4020829080058,https://www.flaconi.de/pflege/dr-hauschka/med/dr-hauschka-med-gesichtscreme-mittagsblume-gesichtscreme.html?variant=80044198-40
StonewallKitchen White Pine Hand Lotion-White Pine Handlotion,11.96,'0711381025208,https://www.flaconi.de/pflege/stonewallkitchen/white-pine/stonewallkitchen-white-pine-hand-lotion-white-pine-handlotion.html?variant=80070295-1
Charlotte Meentzen Kräutervital Beige Getönte Gesichtscreme,7.95,'4013566001509,https://www.flaconi.de/pflege/charlotte-meentzen/kraeutervital/charlotte-meentzen-kraeutervital-beige-getoente-gesichtscreme.html?variant=80064172-50
Dr. Hauschka Cremen & Ölen Moor Lavendel Pflegeöl Körperöl,2.2,'4020829034570,https://www.flaconi.de/pflege/dr-hauschka/cremen-and-oelen/dr-hauschka-cremen-and-oelen-moor-lavendel-pflegeoel-koerperoel.html?variant=80007867-10
Benefit Cosmetics The POREfessional All-In-One Mask Wand Gesichtsbürste,19.23,'602004144324,https://www.flaconi.de/pflege/benefit-cosmetics/the-porefessional/benefit-cosmetics-the-porefessional-all-in-one-mask-wand-gesichtsbuerste.html?variant=80076258-34
JETTE Love Duschgel,7.49,'4305217038522,https://www.flaconi.de/pflege/jette/love/jette-love-duschgel.html?variant=80037919-200
ALLIES OF SKIN 20% Vitamin C Brighten + Firm Serum Gesichtsserum,35,'8885014071510,https://www.flaconi.de/pflege/allies-of-skin/20-vitamin-c/allies-of-skin-20-vitamin-c-brighten-firm-serum-gesichtsserum.html?variant=80076892-8
The INKEY List Succinic Acid Treatment Gesichtskur,9.45,'5060879822306,https://www.flaconi.de/pflege/the-inkey-list/succinic-acid-treatment/the-inkey-list-succinic-acid-treatment-gesichtskur.html?variant=80077606-15
Cosrx Ultimate Nourishing Rice Overnight Gesichtsmaske,25.99,'8809416470726,https://www.flaconi.de/pflege/cosrx/ultimate/cosrx-ultimate-nourishing-rice-overnight-gesichtsmaske.html?variant=80037061-60
CLINIQUE Extra Gentle Reinigungsschaum,18.6,'020714783297,https://www.flaconi.de/pflege/clinique/extra-gentle/clinique-extra-gentle-reinigungsschaum.html?variant=80010633-150
Weleda Feigenkaktus 24h Gesichtscreme,2.36,'4001638526463,https://www.flaconi.de/pflege/weleda/feigenkaktus/weleda-feigenkaktus-24h-gesichtscreme.html?variant=80053103-7
Weleda Feigenkaktus 24h Gesichtscreme,12.95,'4001638523219,https://www.flaconi.de/pflege/weleda/feigenkaktus/weleda-feigenkaktus-24h-gesichtscreme.html?variant=80053103-30
Primavera Glowing Age Rich Face Oil Regenerating Gesichtsöl,24.79,'4086900276307,https://www.flaconi.de/pflege/primavera/glowing-age/primavera-glowing-age-rich-face-oil-regenerating-gesichtsoel.html?variant=80068757-30
Primavera Aprikosenkern Öl Bio Organic Skincare Körperöl,14.09,'4086900743519,https://www.flaconi.de/pflege/primavera/aprikosenkern-oel-bio/primavera-aprikosenkern-oel-bio-organic-skincare-koerperoel.html?variant=80076448-100
American Crew Shave Precision Shave Gel Rasiergel,7.85,'669316406168,https://www.flaconi.de/pflege/american-crew/shave/american-crew-shave-precision-shave-gel-rasiergel.html?variant=80014435-150
Weleda Bio Hamamelis Zarter Reinigungsschaum Reinigungsschaum,7.46,'4001638500050,https://www.flaconi.de/pflege/weleda/bio-hamamelis/weleda-bio-hamamelis-zarter-reinigungsschaum-reinigungsschaum.html?variant=80046665-150
WHAMISA Organic Flowers Lotion Original Gesichtslotion,14.8,'8809403814823,https://www.flaconi.de/pflege/whamisa/organic-flowers/whamisa-organic-flowers-lotion-original-gesichtslotion.html?variant=80032397-33.5
WHAMISA Organic Flowers Lotion Original Gesichtslotion,58.95,'8809403814489,https://www.flaconi.de/pflege/whamisa/organic-flowers/whamisa-organic-flowers-lotion-original-gesichtslotion.html?variant=80032397-150
Primavera Hydrating Face Toner Ultra Hydrating Gesichtswasser,16.59,'4086900274006,https://www.flaconi.de/pflege/primavera/hydrating/primavera-hydrating-face-toner-ultra-hydrating-gesichtswasser.html?variant=80068747-100
Weleda Wildrose 7 Tage Glättende Schönheits-Kur Ampullen,8.1,'4001638081900,https://www.flaconi.de/pflege/weleda/wildrose/weleda-wildrose-7-tage-glaettende-schoenheits-kur-ampullen.html?variant=80016355-7
Aveda Foot Relief Fußcreme,25.4,'018084877616,https://www.flaconi.de/pflege/aveda/foot-relief/aveda-foot-relief-fusscreme.html?variant=80053163-125
"KORRES Black Pine 4D Straffende, intensiv feuchtigkeitsspendende Creme (trockene - sehr trockene Haut) Gesichtscreme",49.4,'5203069098215,https://www.flaconi.de/pflege/korres/black-pine-4d/korres-black-pine-4d-straffende-intensiv-feuchtigkeitsspendende-creme-trockene-sehr-trockene-haut-gesichtscreme.html?variant=80063757-40
Declaré Body Care Duschgel,11.95,'9007867005941,https://www.flaconi.de/pflege/declare/body-care/declare-body-care-duschgel.html?variant=80000909-400
WHAMISA Organic Fruits Body Oil Körperöl,24.95,'8809403815707,https://www.flaconi.de/pflege/whamisa/organic-fruits/whamisa-organic-fruits-body-oil-koerperoel.html?variant=80061610-210
Juvena Body Care Luxury Performance - Vitalizing Massageöl,25.95,'9007867738016,https://www.flaconi.de/pflege/juvena/body-care/juvena-body-care-luxury-performance-vitalizing-massageoel.html?variant=80001602-200
