Country,Comp,Season,Season URL,# Squads
ESP,Supercopa de España,2018,https://fbref.com/en/comps/646/2018/schedule/,Barcelona
ESP,Supercopa de España,2017,https://fbref.com/en/comps/646/2017/schedule/,Real Madrid
ESP,Supercopa de España,2016,https://fbref.com/en/comps/646/2016/schedule/,Barcelona
ESP,Supercopa de España,2015,https://fbref.com/en/comps/646/2015/schedule/,Athletic Club
FRA,Coupe de France,2023-2024,https://fbref.com/en/comps/518/2023-2024/schedule/,202
FRA,Coupe de France,2022-2023,https://fbref.com/en/comps/518/2022-2023/schedule/,196
FRA,Coupe de France,2021-2022,https://fbref.com/en/comps/518/2021-2022/schedule/,195
FRA,Coupe de France,2020-2021,https://fbref.com/en/comps/518/2020-2021/schedule/,174
FRA,Coupe de France,2019-2020,https://fbref.com/en/comps/518/2019-2020/schedule/,196
FRA,Coupe de France,2018-2019,https://fbref.com/en/comps/518/2018-2019/schedule/,196
FRA,Coupe de France,2017-2018,https://fbref.com/en/comps/518/2017-2018/schedule/,196
FRA,Coupe de France,2016-2017,https://fbref.com/en/comps/518/2016-2017/schedule/,196
FRA,Coupe de France,2015-2016,https://fbref.com/en/comps/518/2015-2016/schedule/,195
FRA,Coupe de France,2014-2015,https://fbref.com/en/comps/518/2014-2015/schedule/,196
FRA,Trophée des Champions,2024,https://fbref.com/en/comps/604/2024/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2022,https://fbref.com/en/comps/604/2022/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2021,https://fbref.com/en/comps/604/2021/schedule/,Lille
FRA,Trophée des Champions,2021,https://fbref.com/en/comps/604/2021/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2019,https://fbref.com/en/comps/604/2019/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2018,https://fbref.com/en/comps/604/2018/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2017,https://fbref.com/en/comps/604/2017/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2016,https://fbref.com/en/comps/604/2016/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2015,https://fbref.com/en/comps/604/2015/schedule/,Paris Saint-Germain
FRA,Trophée des Champions,2014,https://fbref.com/en/comps/604/2014/schedule/,Paris Saint-Germain
FRA,Coupe de la Ligue,2019-2020,https://fbref.com/en/comps/693/2019-2020/schedule/,45
FRA,Coupe de la Ligue,2018-2019,https://fbref.com/en/comps/693/2018-2019/schedule/,44
FRA,Coupe de la Ligue,2017-2018,https://fbref.com/en/comps/693/2017-2018/schedule/,44
FRA,Coupe de la Ligue,2016-2017,https://fbref.com/en/comps/693/2016-2017/schedule/,44
FRA,Coupe de la Ligue,2015-2016,https://fbref.com/en/comps/693/2015-2016/schedule/,44
FRA,Coupe de la Ligue,2014-2015,https://fbref.com/en/comps/693/2014-2015/schedule/,42
GER,DFB-Pokal,2023-2024,https://fbref.com/en/comps/521/2023-2024/schedule/,64
GER,DFB-Pokal,2022-2023,https://fbref.com/en/comps/521/2022-2023/schedule/,64
GER,DFB-Pokal,2021-2022,https://fbref.com/en/comps/521/2021-2022/schedule/,64
GER,DFB-Pokal,2020-2021,https://fbref.com/en/comps/521/2020-2021/schedule/,64
GER,DFB-Pokal,2019-2020,https://fbref.com/en/comps/521/2019-2020/schedule/,64
GER,DFB-Pokal,2018-2019,https://fbref.com/en/comps/521/2018-2019/schedule/,64
GER,DFB-Pokal,2017-2018,https://fbref.com/en/comps/521/2017-2018/schedule/,64
GER,DFB-Pokal,2016-2017,https://fbref.com/en/comps/521/2016-2017/schedule/,64
GER,DFB-Pokal,2015-2016,https://fbref.com/en/comps/521/2015-2016/schedule/,64
GER,DFB-Pokal,2014-2015,https://fbref.com/en/comps/521/2014-2015/schedule/,64
GER,DFL-Supercup,2023,https://fbref.com/en/comps/606/2023/schedule/,RB Leipzig
GER,DFL-Supercup,2022,https://fbref.com/en/comps/606/2022/schedule/,Bayern Munich
GER,DFL-Supercup,2021,https://fbref.com/en/comps/606/2021/schedule/,Bayern Munich
GER,DFL-Supercup,2020,https://fbref.com/en/comps/606/2020/schedule/,Bayern Munich
GER,DFL-Supercup,2019,https://fbref.com/en/comps/606/2019/schedule/,Dortmund
GER,DFL-Supercup,2018,https://fbref.com/en/comps/606/2018/schedule/,Bayern Munich
GER,DFL-Supercup,2017,https://fbref.com/en/comps/606/2017/schedule/,Bayern Munich
GER,DFL-Supercup,2016,https://fbref.com/en/comps/606/2016/schedule/,Bayern Munich
GER,DFL-Supercup,2015,https://fbref.com/en/comps/606/2015/schedule/,Wolfsburg
GER,DFL-Supercup,2014,https://fbref.com/en/comps/606/2014/schedule/,Dortmund
GER,DFB-Pokal Frauen,2023-2024,https://fbref.com/en/comps/520/2023-2024/schedule/,48
GER,DFB-Pokal Frauen,2022-2023,https://fbref.com/en/comps/520/2022-2023/schedule/,48
GER,DFB-Pokal Frauen,2021-2022,https://fbref.com/en/comps/520/2021-2022/schedule/,54
GER,DFB-Pokal Frauen,2020-2021,https://fbref.com/en/comps/520/2020-2021/schedule/,52
GER,DFB-Pokal Frauen,2019-2020,https://fbref.com/en/comps/520/2019-2020/schedule/,49
ITA,Coppa Italia,2023-2024,https://fbref.com/en/comps/529/2023-2024/schedule/,44
ITA,Coppa Italia,2022-2023,https://fbref.com/en/comps/529/2022-2023/schedule/,44
ITA,Coppa Italia,2021-2022,https://fbref.com/en/comps/529/2021-2022/schedule/,44
ITA,Coppa Italia,2020-2021,https://fbref.com/en/comps/529/2020-2021/schedule/,78
ITA,Coppa Italia,2019-2020,https://fbref.com/en/comps/529/2019-2020/schedule/,78
ITA,Coppa Italia,2018-2019,https://fbref.com/en/comps/529/2018-2019/schedule/,78
ITA,Coppa Italia,2017-2018,https://fbref.com/en/comps/529/2017-2018/schedule/,78
ITA,Coppa Italia,2016-2017,https://fbref.com/en/comps/529/2016-2017/schedule/,78
ITA,Coppa Italia,2015-2016,https://fbref.com/en/comps/529/2015-2016/schedule/,78
ITA,Coppa Italia,2014-2015,https://fbref.com/en/comps/529/2014-2015/schedule/,78
ITA,Supercoppa Italiana,2024,https://fbref.com/en/comps/612/2024/schedule/,Internazionale
ITA,Supercoppa Italiana,2023,https://fbref.com/en/comps/612/2023/schedule/,
ITA,Supercoppa Italiana,2022,https://fbref.com/en/comps/612/2022/schedule/,Internazionale
ITA,Supercoppa Italiana,2021,https://fbref.com/en/comps/612/2021/schedule/,Juventus
ITA,Supercoppa Italiana,2019,https://fbref.com/en/comps/612/2019/schedule/,Lazio
ITA,Supercoppa Italiana,2019,https://fbref.com/en/comps/612/2019/schedule/,Juventus
ITA,Supercoppa Italiana,2017,https://fbref.com/en/comps/612/2017/schedule/,Lazio
ITA,Supercoppa Italiana,2016,https://fbref.com/en/comps/612/2016/schedule/,Milan
ITA,Supercoppa Italiana,2015,https://fbref.com/en/comps/612/2015/schedule/,Juventus
ITA,Supercoppa Italiana,2014,https://fbref.com/en/comps/612/2014/schedule/,Napoli
USA,NWSL Challenge Cup,2024,https://fbref.com/en/comps/881/2024/schedule/,
USA,NWSL Challenge Cup,2023,https://fbref.com/en/comps/881/2023/schedule/,North Carolina Courage
USA,NWSL Challenge Cup,2022,https://fbref.com/en/comps/881/2022/schedule/,
USA,NWSL Challenge Cup,2021,https://fbref.com/en/comps/881/2021/schedule/,Portland Thorns FC
USA,NWSL Challenge Cup,2020,https://fbref.com/en/comps/881/2020/schedule/,Houston Dash
USA,NWSL Fall Series,2020,https://fbref.com/en/comps/884/2020/schedule/,9
ENG,Premier League 2,2023-2024,https://fbref.com/en/comps/852/2023-2024/schedule/,26
ENG,Premier League 2 — Division 1,2022-2023,https://fbref.com/en/comps/852/2022-2023/schedule/,14
ENG,Premier League 2 — Division 1,2021-2022,https://fbref.com/en/comps/852/2021-2022/schedule/,14
ENG,Premier League 2 — Division 1,2020-2021,https://fbref.com/en/comps/852/2020-2021/schedule/,13
ENG,Premier League 2 — Division 1,2019-2020,https://fbref.com/en/comps/852/2019-2020/schedule/,12
ENG,Premier League 2 — Division 1,2018-2019,https://fbref.com/en/comps/852/2018-2019/schedule/,12
ENG,Premier League 2 — Division 1,2017-2018,https://fbref.com/en/comps/852/2017-2018/schedule/,12
ENG,Premier League 2 — Division 1,2016-2017,https://fbref.com/en/comps/852/2016-2017/schedule/,12
ENG,Premier League 2 — Division 2,2022-2023,https://fbref.com/en/comps/853/2022-2023/schedule/,11
ENG,Premier League 2 — Division 2,2021-2022,https://fbref.com/en/comps/853/2021-2022/schedule/,14
ENG,Premier League 2 — Division 2,2020-2021,https://fbref.com/en/comps/853/2020-2021/schedule/,13
ENG,Premier League 2 — Division 2,2019-2020,https://fbref.com/en/comps/853/2019-2020/schedule/,12
ENG,Premier League 2 — Division 2,2018-2019,https://fbref.com/en/comps/853/2018-2019/schedule/,12
ENG,Premier League 2 — Division 2,2017-2018,https://fbref.com/en/comps/853/2017-2018/schedule/,12
ENG,Premier League 2 — Division 2,2016-2017,https://fbref.com/en/comps/853/2016-2017/schedule/,12
GER,A-Junioren Bundesliga,2023-2024,https://fbref.com/en/comps/850/2023-2024/schedule/,42
GER,A-Junioren Bundesliga,2022-2023,https://fbref.com/en/comps/850/2022-2023/schedule/,50
GER,A-Junioren Bundesliga,2021-2022,https://fbref.com/en/comps/850/2021-2022/schedule/,57
GER,A-Junioren Bundesliga,2020-2021,https://fbref.com/en/comps/850/2020-2021/schedule/,52
GER,A-Junioren Bundesliga,2019-2020,https://fbref.com/en/comps/850/2019-2020/schedule/,42
GER,A-Junioren Bundesliga,2018-2019,https://fbref.com/en/comps/850/2018-2019/schedule/,42
GER,A-Junioren Bundesliga,2017-2018,https://fbref.com/en/comps/850/2017-2018/schedule/,42
GER,A-Junioren Bundesliga,2016-2017,https://fbref.com/en/comps/850/2016-2017/schedule/,42
GER,A-Junioren Bundesliga,2015-2016,https://fbref.com/en/comps/850/2015-2016/schedule/,42
GER,B-Junioren Bundesliga,2023-2024,https://fbref.com/en/comps/851/2023-2024/schedule/,42
GER,B-Junioren Bundesliga,2022-2023,https://fbref.com/en/comps/851/2022-2023/schedule/,50
GER,B-Junioren Bundesliga,2021-2022,https://fbref.com/en/comps/851/2021-2022/schedule/,57
GER,B-Junioren Bundesliga,2020-2021,https://fbref.com/en/comps/851/2020-2021/schedule/,52
GER,B-Junioren Bundesliga,2019-2020,https://fbref.com/en/comps/851/2019-2020/schedule/,42
GER,B-Junioren Bundesliga,2018-2019,https://fbref.com/en/comps/851/2018-2019/schedule/,42
GER,B-Junioren Bundesliga,2017-2018,https://fbref.com/en/comps/851/2017-2018/schedule/,42
GER,B-Junioren Bundesliga,2016-2017,https://fbref.com/en/comps/851/2016-2017/schedule/,42
